Query	Hit_type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
fig|287.6329.peg.1840|CSC36_1856	specific	395092	16	386	1.66574e-67	216.6	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5959.peg.3125|AM489_15510	specific	395092	16	386	1.26609e-66	214.289	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5748.peg.3758|CSC26_3788	specific	395092	16	386	1.26609e-66	214.289	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.5701.peg.5383|CSB92_5445	specific	395092	16	386	1.12515e-66	214.289	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.2980.peg.2410	specific	395092	16	386	1.26609e-66	214.289	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.2973.peg.330	specific	395092	16	386	9.99895e-67	214.674	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1477.peg.3367|TN45_15835	specific	395092	16	386	3.9156e-65	210.437	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1243.peg.2020	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1221.peg.454	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1198.peg.3548	specific	395092	16	386	1.32161e-66	214.289	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1190.peg.2057	specific	395092	16	386	2.33362e-66	213.519	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1184.peg.5489	specific	395092	16	386	9.99895e-67	214.674	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1171.peg.3801	specific	395092	16	386	3.17171e-67	215.83	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1118.peg.873	specific	395092	16	386	1.66574e-67	216.6	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1110.peg.4419	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1091.peg.5072	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1068.peg.4872	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1048.peg.5913	specific	395092	16	386	4.82021e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1027.peg.2372	specific	395092	16	386	4.83937e-66	212.748	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1016.peg.4641	specific	395092	16	386	3.9735e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.1002.peg.5715	specific	395092	16	386	2.22572e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7592.peg.3903	specific	395092	40	388	7.06081e-73	230.467	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42857.peg.2025	specific	395092	38	357	2.4323e-65	210.822	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8107.peg.3686	specific	395092	36	385	6.65067e-72	227.771	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7349.peg.3784	specific	395092	36	385	6.72151e-71	225.075	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7340.peg.304	specific	395092	36	385	6.72151e-71	225.075	pfam00144	Beta-lactamase	 - 	cl21491
fig|2077137.3.peg.2452|AM379_12480	specific	395092	50	361	1.11809e-64	209.281	pfam00144	Beta-lactamase	 - 	cl21491
fig|72407.1440.peg.975|KpUFPRA3_00962	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|61645.211.peg.1599	specific	395092	50	356	3.05096e-63	205.429	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.9721.peg.3207|AM364_16310	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.7029.peg.342	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.7023.peg.365	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.32339.peg.4516|E4W56_20200	specific	395092	35	360	1.5784e-57	190.407	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.32133.peg.4329|E4W44_05435	specific	395092	35	360	9.5638e-57	188.481	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.31034.peg.4770|E4W41_07290	specific	395092	35	360	1.09836e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.27955.peg.3986|F3Y19_19245	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24449.peg.3917	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24386.peg.3585	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24325.peg.2972	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24295.peg.3080	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24273.peg.3257	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.24255.peg.3700	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.20062.peg.579|AM454_02915	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.18543.peg.1778|AM387_08660	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.18088.peg.1632|AM458_08370	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.17914.peg.1088|CSC00_1107	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.15044.peg.1509|AM426_08005	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14543.peg.1221	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14534.peg.1139	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14527.peg.107	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14519.peg.878	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14511.peg.1933	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14503.peg.2645	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14492.peg.1060	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14486.peg.556	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14473.peg.895	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14466.peg.1373	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14458.peg.1335	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14445.peg.1166	specific	395092	35	360	9.59451e-64	206.585	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14435.peg.1070	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14423.peg.1863	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14417.peg.554	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14403.peg.1583	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14391.peg.2000	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14372.peg.4603	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14358.peg.1162	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14341.peg.3541	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14334.peg.2472	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14323.peg.858	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14309.peg.3854	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14301.peg.38	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14287.peg.239	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14275.peg.2110	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14262.peg.1209	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14249.peg.108	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14229.peg.4885	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14214.peg.1322	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14207.peg.4900	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14199.peg.1913	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14190.peg.2604	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14171.peg.4979	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14162.peg.150	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14144.peg.708	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14132.peg.1650	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14124.peg.2951	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14111.peg.238	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14102.peg.3311	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14092.peg.2726	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14077.peg.707	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14067.peg.2231	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14056.peg.2664	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14044.peg.1714	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14035.peg.237	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14017.peg.786	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.14009.peg.2230	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13992.peg.2666	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13976.peg.924	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13959.peg.3001	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13944.peg.4176	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13935.peg.906	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13926.peg.5213	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13912.peg.1152	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13899.peg.2742	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13883.peg.1610	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13867.peg.297	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13859.peg.1812	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13845.peg.3686	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13834.peg.1700	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13821.peg.1317	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13810.peg.1031	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13801.peg.1757	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13779.peg.1278	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13771.peg.2370	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13760.peg.3946	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13745.peg.2698	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13730.peg.1754	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13718.peg.3697	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13710.peg.5183	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13701.peg.2317	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13687.peg.1358	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13671.peg.1636	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13658.peg.4524	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13647.peg.931	specific	395092	35	360	2.26046e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13640.peg.2737	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13632.peg.33	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13625.peg.4012	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13613.peg.961	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13599.peg.2225	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13589.peg.698	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13579.peg.619	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13570.peg.892	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13557.peg.1945	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13545.peg.2408	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13538.peg.1479	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13522.peg.2125	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13512.peg.1633	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13500.peg.1537	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13493.peg.1580	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13485.peg.538	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13473.peg.39	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13465.peg.5018	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13383.peg.1408	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13329.peg.3415	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13315.peg.1055	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13305.peg.1475	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13296.peg.1516	specific	395092	35	360	1.09836e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13284.peg.771	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13265.peg.3249	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13251.peg.2424	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13232.peg.858	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13199.peg.2155	specific	395092	35	360	1.5784e-57	190.407	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13185.peg.1860	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13170.peg.1492	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13162.peg.811	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13141.peg.2301	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13129.peg.1472	specific	395092	35	360	2.39233e-57	190.021	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13120.peg.1050	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13107.peg.1269	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13100.peg.1287	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13087.peg.554	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13063.peg.1853	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13050.peg.1890	specific	395092	35	360	2.33428e-63	205.815	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13036.peg.460	specific	395092	35	360	9.59451e-64	206.585	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.12783.peg.999|AM486_05080	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.12777.peg.5350|AM367_26550	specific	395092	35	360	1.34508e-57	190.792	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2161.peg.3425	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2155.peg.3615	specific	395092	50	361	7.98371e-65	209.281	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2146.peg.66	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2136.peg.1106	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2128.peg.861	specific	395092	50	361	7.09559e-65	209.667	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.2117.peg.63	specific	395092	50	361	5.55538e-64	207.355	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.1647.peg.3118|CSB66_2977	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.1528.peg.1786|AM472_09150	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|550.1142.peg.4478|AM432_22440	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|2777961.3.peg.1510	specific	395092	50	361	2.30718e-64	208.126	pfam00144	Beta-lactamase	 - 	cl21491
fig|1812935.115.peg.2727	specific	395092	50	356	3.05096e-63	205.429	pfam00144	Beta-lactamase	 - 	cl21491
fig|1812935.109.peg.1863	specific	395092	50	356	2.95449e-63	205.429	pfam00144	Beta-lactamase	 - 	cl21491
fig|158836.157.peg.4080|CSC19_4104	specific	395092	50	361	1.2659e-64	208.896	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.50298.peg.974|ELU92_18220	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.50290.peg.3843|ELU87_04920	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.50264.peg.4499|ELV17_05950	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.50251.peg.1548|ELX71_00015	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.50238.peg.2232|ELX99_18070	specific	395092	50	360	1.95717e-66	213.519	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.45851.peg.2714|ELY31_04435	specific	395092	35	360	2.19046e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42861.peg.169	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42840.peg.167	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42818.peg.1788	specific	395092	35	360	4.48276e-69	220.452	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42780.peg.1342	specific	395092	35	360	3.47579e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42728.peg.3636	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.42674.peg.1402	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.34086.peg.57|AM340_00265	specific	395092	35	360	3.58957e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.30362.peg.3809|AM464_18840	specific	395092	35	360	3.36562e-67	215.445	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.28805.peg.3742|CSC21_3771	specific	395092	35	360	1.82496e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.28434.peg.1159|CSC09_1184	specific	395092	35	360	2.19046e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.19633.peg.4335|AM366_21735	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.17620.peg.1489|AM361_07420	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|562.12960.peg.445	specific	395092	35	360	2.23801e-67	216.215	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.7882.peg.2325	specific	395092	36	382	2.62419e-71	226.23	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.20063.peg.3499	specific	395092	98	353	4.60557e-31	120.3	pfam00144	Beta-lactamase	 - 	cl21491
fig|573.13420.peg.1620	specific	395092	98	353	4.60557e-31	120.3	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.4881.peg.512|C7R87_0525	specific	395092	36	381	8.49578e-71	224.689	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.8027.peg.4257|DY953_21235	specific	395092	67	358	3.03691e-42	150.346	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7843.peg.4599|DY992_22810	specific	395092	67	358	3.55327e-42	150.346	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7822.peg.3941|DY991_19445	specific	395092	67	358	6.79032e-43	152.272	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7806.peg.5305|DY965_26335	specific	395092	67	358	3.03691e-42	150.346	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7789.peg.5411|DY963_26765	specific	395092	67	358	9.40296e-42	149.19	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.7773.peg.3469|C9899_17155	specific	395092	67	358	3.03691e-42	150.346	pfam00144	Beta-lactamase	 - 	cl21491
fig|287.16518.peg.1854|JO408_24035	specific	395092	67	358	1.44374e-41	148.805	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9102.peg.1767|FJU55_08735	specific	395092	36	380	6.09839e-71	225.075	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9086.peg.3707|FJV33_18365	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9070.peg.285|FJV19_01415	specific	395092	36	380	2.44063e-72	228.927	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9053.peg.293|FJV16_01435	specific	395092	36	380	1.44189e-71	226.615	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.9022.peg.469|FJU61_02295	specific	395092	36	380	1.44189e-71	226.615	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8100.peg.1910	specific	395092	36	380	8.15027e-72	227.386	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8093.peg.1552	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8087.peg.2137	specific	395092	36	380	7.22812e-73	230.082	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8080.peg.1173	specific	395092	36	380	8.15027e-72	227.386	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8069.peg.929	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8061.peg.900	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8054.peg.2126	specific	395092	36	380	8.15027e-72	227.386	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8048.peg.959	specific	395092	36	380	8.15027e-72	227.386	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8042.peg.706	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8036.peg.3016	specific	395092	36	380	1.38113e-71	227.001	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8029.peg.958	specific	395092	36	380	8.15027e-72	227.386	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8022.peg.1097	specific	395092	36	380	3.30175e-70	223.149	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8015.peg.933	specific	395092	36	380	4.18321e-70	223.149	pfam00144	Beta-lactamase	 - 	cl21491
fig|470.8009.peg.587	specific	395092	36	380	3.79833e-71	225.845	pfam00144	Beta-lactamase	 - 	cl21491
