Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#95 - >IMP-43_class_B	non-specific	293807	55	215	4.57033e-07	48.7569	cd07721	yflN-like_MBL-fold	 - 	cl23716
Q#95 - >IMP-43_class_B	non-specific	293796	26	216	3.21177e-06	46.7249	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#95 - >IMP-43_class_B	non-specific	293809	62	176	0.000218596	40.5212	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	 - 	cl23716
Q#95 - >IMP-43_class_B	non-specific	293798	36	215	0.000303884	40.3046	cd07712	MBLAC2-like_MBL-fold	 - 	cl23716
Q#95 - >IMP-43_class_B	non-specific	223668	87	127	0.000354092	41.0965	COG0595	RnjA	C	cl33967
Q#95 - >IMP-43_class_B	superfamily	223668	87	127	0.000354092	41.0965	cl33967	RnjA superfamily	C	 - 
Q#95 - >IMP-43_class_B	non-specific	293811	64	175	0.000509316	39.5893	cd07725	TTHA1429-like_MBL-fold	C	cl23716
Q#95 - >IMP-43_class_B	non-specific	293800	79	126	0.00060546	40.0824	cd07714	RNaseJ_MBL-fold	C	cl23716
Q#95 - >IMP-43_class_B	non-specific	225212	52	215	0.00277501	38.0864	COG2333	ComEC	C	cl28169
Q#95 - >IMP-43_class_B	superfamily	225212	52	215	0.00277501	38.0864	cl28169	ComEC superfamily	C	 - 
Q#95 - >IMP-43_class_B	non-specific	293795	87	215	0.00551555	37.0814	cd07709	flavodiiron_proteins_MBL-fold	N	cl23716
Q#95 - >IMP-43_class_B	non-specific	293829	53	119	0.00943653	35.9691	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#96 - >IMP-44_class_B	specific	293859	23	234	2.63112e-124	351.584	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	superfamily	451500	23	234	2.63112e-124	351.584	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#96 - >IMP-44_class_B	non-specific	293843	25	227	1.71546e-97	283.406	cd16285	MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293860	25	227	7.29081e-72	218.268	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293862	25	229	1.01969e-64	200.203	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293858	25	227	1.58998e-53	171.927	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293876	25	215	5.72221e-50	162.903	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293793	25	227	2.04634e-49	161.558	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293857	25	217	2.07513e-49	161.073	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293874	25	227	1.3098e-46	154.158	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293861	24	227	9.71774e-45	149.626	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293844	24	227	1.94839e-38	133.811	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293875	24	217	5.12916e-34	121.663	cd16317	IND_MBL-B1	 - 	cl23716
Q#96 - >IMP-44_class_B	specific	214854	55	215	1.78368e-19	82.6014	smart00849	Lactamase_B	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293864	67	217	5.09348e-17	76.9107	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293840	33	224	1.32624e-16	75.68	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293845	67	201	1.44149e-15	73.2318	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#96 - >IMP-44_class_B	specific	223565	45	217	2.68527e-12	64.4317	COG0491	GloB	 - 	cl33908
Q#96 - >IMP-44_class_B	superfamily	223565	45	217	2.68527e-12	64.4317	cl33908	GloB superfamily	 - 	 - 
Q#96 - >IMP-44_class_B	non-specific	293792	61	215	2.04373e-11	60.7625	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	specific	425851	55	215	1.20545e-10	58.9193	pfam00753	Lactamase_B	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293863	67	201	1.33658e-10	59.2399	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293834	92	173	2.91016e-06	46.4239	cd16276	metallo-hydrolase-like_MBL-fold	NC	cl23716
Q#96 - >IMP-44_class_B	non-specific	293817	52	215	7.32507e-06	45.2027	cd07731	ComA-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293796	26	216	3.5662e-05	43.6433	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293798	36	215	0.000184631	41.075	cd07712	MBLAC2-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293825	60	215	0.000197431	40.9483	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	293809	62	176	0.000530902	39.3656	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	 - 	cl23716
Q#96 - >IMP-44_class_B	non-specific	223668	87	127	0.000936676	39.9409	COG0595	RnjA	C	cl33967
Q#96 - >IMP-44_class_B	superfamily	223668	87	127	0.000936676	39.9409	cl33967	RnjA superfamily	C	 - 
Q#96 - >IMP-44_class_B	non-specific	225212	52	215	0.00510455	37.316	COG2333	ComEC	C	cl28169
Q#96 - >IMP-44_class_B	superfamily	225212	52	215	0.00510455	37.316	cl28169	ComEC superfamily	C	 - 
Q#96 - >IMP-44_class_B	non-specific	293811	64	175	0.00641548	36.5077	cd07725	TTHA1429-like_MBL-fold	C	cl23716
Q#96 - >IMP-44_class_B	non-specific	293829	53	117	0.00815447	36.3543	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#97 - >IND-1_class_B	specific	293875	24	238	9.52397e-167	458.712	cd16317	IND_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	superfamily	451500	24	238	9.52397e-167	458.712	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#97 - >IND-1_class_B	non-specific	293857	26	237	1.42932e-135	379.481	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293843	26	237	4.47975e-106	304.977	cd16285	MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293874	31	239	4.19887e-81	241.599	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293876	30	237	7.01931e-79	236.091	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293862	30	236	1.73593e-70	214.841	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293859	23	238	2.02815e-59	186.719	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293860	50	237	1.22922e-54	174.355	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293793	49	236	1.1988e-50	164.254	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293861	35	239	3.10618e-40	137.685	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293844	49	236	1.44264e-31	115.706	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293858	56	235	5.82848e-30	111.065	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293840	51	220	5.5906e-23	92.2436	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#97 - >IND-1_class_B	specific	214854	52	220	8.71178e-23	91.0758	smart00849	Lactamase_B	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293863	47	238	8.40652e-21	86.9742	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293864	51	236	8.20937e-20	84.2295	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293845	52	221	5.11837e-17	77.0838	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293834	52	174	2.52415e-15	71.4618	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#97 - >IND-1_class_B	non-specific	293792	43	220	5.64396e-14	67.6961	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#97 - >IND-1_class_B	specific	223565	40	222	3.55113e-12	64.0465	COG0491	GloB	 - 	cl33908
Q#97 - >IND-1_class_B	superfamily	223565	40	222	3.55113e-12	64.0465	cl33908	GloB superfamily	 - 	 - 
Q#97 - >IND-1_class_B	specific	425851	46	220	6.7945e-10	56.6081	pfam00753	Lactamase_B	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293796	51	177	3.62784e-07	49.4213	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	C	cl23716
Q#97 - >IND-1_class_B	non-specific	223503	50	150	0.000501026	40.3633	COG0426	NorV	C	cl33867
Q#97 - >IND-1_class_B	superfamily	223503	50	150	0.000501026	40.3633	cl33867	NorV superfamily	C	 - 
Q#97 - >IND-1_class_B	non-specific	293825	38	220	0.000745985	39.4075	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293809	52	220	0.00373054	37.0544	cd07723	hydroxyacylglutathione_hydrolase_MBL-fold	 - 	cl23716
Q#97 - >IND-1_class_B	non-specific	293811	92	220	0.00415729	36.8929	cd07725	TTHA1429-like_MBL-fold	N	cl23716
Q#97 - >IND-1_class_B	non-specific	293819	50	147	0.00572793	36.087	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#97 - >IND-1_class_B	non-specific	293829	55	126	0.0072583	36.3543	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#98 - >IND-2_class_B	specific	293875	24	238	6.88914e-169	464.105	cd16317	IND_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	superfamily	451500	24	238	6.88914e-169	464.105	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#98 - >IND-2_class_B	non-specific	293857	26	236	1.49369e-128	362.147	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293843	26	237	1.63201e-100	291.11	cd16285	MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293874	31	238	7.59923e-82	243.91	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293876	30	236	1.34995e-72	220.298	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293862	30	237	8.86354e-72	218.308	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293859	23	235	2.453e-60	189.03	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293860	33	236	3.99927e-56	178.207	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293793	49	236	1.94729e-51	166.566	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293861	31	240	9.65472e-41	139.226	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293844	49	236	2.82549e-35	125.336	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293858	30	237	2.63964e-28	106.828	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#98 - >IND-2_class_B	specific	214854	52	220	2.72719e-23	92.6166	smart00849	Lactamase_B	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293840	51	220	1.04025e-20	86.4656	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293863	47	238	5.86909e-20	85.0482	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293864	51	236	1.40567e-17	78.4515	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293845	52	221	2.60464e-16	75.1578	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293834	52	174	2.98791e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#98 - >IND-2_class_B	non-specific	293792	43	220	1.22965e-11	61.5329	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#98 - >IND-2_class_B	specific	223565	43	222	1.36164e-09	56.7277	COG0491	GloB	 - 	cl33908
Q#98 - >IND-2_class_B	superfamily	223565	43	222	1.36164e-09	56.7277	cl33908	GloB superfamily	 - 	 - 
Q#98 - >IND-2_class_B	non-specific	425851	46	220	2.93954e-07	49.2894	pfam00753	Lactamase_B	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293796	31	220	2.63522e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	293825	57	220	0.000118208	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#98 - >IND-2_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#98 - >IND-2_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#98 - >IND-2_class_B	non-specific	223503	50	174	0.000754908	39.9781	COG0426	NorV	C	cl33867
Q#98 - >IND-2_class_B	superfamily	223503	50	174	0.000754908	39.9781	cl33867	NorV superfamily	C	 - 
Q#98 - >IND-2_class_B	non-specific	293829	54	119	0.00181455	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#98 - >IND-2_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#98 - >IND-2_class_B	non-specific	293798	87	220	0.00795998	36.0674	cd07712	MBLAC2-like_MBL-fold	N	cl23716
Q#99 - >IND-2a_class_B	specific	293875	24	238	2.96435e-168	462.564	cd16317	IND_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	superfamily	451500	24	238	2.96435e-168	462.564	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#99 - >IND-2a_class_B	non-specific	293857	26	236	7.56316e-128	360.221	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293843	26	237	4.04722e-100	289.954	cd16285	MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293874	31	238	2.00828e-81	242.754	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293862	30	237	2.07896e-72	219.849	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293876	30	236	8.52074e-72	218.372	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293859	23	235	3.70751e-60	188.645	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293860	33	236	4.31503e-56	178.207	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293793	49	236	1.5403e-50	164.254	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293861	31	240	1.31897e-40	138.841	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293844	49	236	3.38792e-35	125.336	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293858	30	237	2.99766e-28	106.443	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#99 - >IND-2a_class_B	specific	214854	52	220	2.20835e-23	93.0018	smart00849	Lactamase_B	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293840	51	220	8.53472e-21	86.8508	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293863	47	238	2.82007e-19	83.1222	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293864	51	236	4.03487e-17	77.2959	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293845	52	221	1.12368e-15	73.617	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293834	52	174	2.51297e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#99 - >IND-2a_class_B	non-specific	293792	43	220	9.7665e-12	61.9181	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#99 - >IND-2a_class_B	specific	223565	43	220	4.29385e-09	55.1869	COG0491	GloB	 - 	cl33908
Q#99 - >IND-2a_class_B	superfamily	223565	43	220	4.29385e-09	55.1869	cl33908	GloB superfamily	 - 	 - 
Q#99 - >IND-2a_class_B	non-specific	425851	46	220	2.61925e-07	49.6746	pfam00753	Lactamase_B	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293796	31	220	2.31076e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	293825	57	220	0.000110685	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#99 - >IND-2a_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#99 - >IND-2a_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#99 - >IND-2a_class_B	non-specific	223503	50	174	0.000741356	39.9781	COG0426	NorV	C	cl33867
Q#99 - >IND-2a_class_B	superfamily	223503	50	174	0.000741356	39.9781	cl33867	NorV superfamily	C	 - 
Q#99 - >IND-2a_class_B	non-specific	293829	54	119	0.00169986	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#99 - >IND-2a_class_B	non-specific	293798	87	220	0.00718216	36.4526	cd07712	MBLAC2-like_MBL-fold	N	cl23716
Q#99 - >IND-2a_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#100 - >IND-2b_class_B	specific	293875	24	238	3.72661e-169	464.876	cd16317	IND_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	superfamily	451500	24	238	3.72661e-169	464.876	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#100 - >IND-2b_class_B	non-specific	293857	26	236	9.32366e-129	362.533	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293843	26	237	2.21711e-100	290.725	cd16285	MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293874	31	238	5.59735e-82	244.295	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293876	30	236	9.217e-73	220.683	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293862	30	237	1.16406e-71	217.923	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293859	23	235	3.01572e-60	189.03	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293860	33	236	3.74707e-56	178.207	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293793	49	236	2.49809e-51	166.18	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293861	31	240	9.65472e-41	139.226	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293844	49	236	2.79547e-35	125.336	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293858	30	237	2.63964e-28	106.828	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#100 - >IND-2b_class_B	specific	214854	52	220	2.90539e-23	92.6166	smart00849	Lactamase_B	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293840	51	220	1.04025e-20	86.4656	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293863	47	238	6.05401e-20	85.0482	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293864	51	236	1.51021e-17	78.4515	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293845	52	221	2.71277e-16	75.1578	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293834	52	174	2.81084e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#100 - >IND-2b_class_B	non-specific	293792	43	220	1.22965e-11	61.5329	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#100 - >IND-2b_class_B	specific	223565	43	222	1.37476e-09	56.7277	COG0491	GloB	 - 	cl33908
Q#100 - >IND-2b_class_B	superfamily	223565	43	222	1.37476e-09	56.7277	cl33908	GloB superfamily	 - 	 - 
Q#100 - >IND-2b_class_B	non-specific	425851	46	220	3.08424e-07	49.2894	pfam00753	Lactamase_B	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293796	31	220	2.33255e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	293825	57	220	0.000121586	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#100 - >IND-2b_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#100 - >IND-2b_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#100 - >IND-2b_class_B	non-specific	223503	50	174	0.000754908	39.9781	COG0426	NorV	C	cl33867
Q#100 - >IND-2b_class_B	superfamily	223503	50	174	0.000754908	39.9781	cl33867	NorV superfamily	C	 - 
Q#100 - >IND-2b_class_B	non-specific	293829	54	119	0.00176448	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#100 - >IND-2b_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
Q#100 - >IND-2b_class_B	non-specific	293798	87	220	0.00841908	36.0674	cd07712	MBLAC2-like_MBL-fold	N	cl23716
Q#101 - >IND-2c_class_B	specific	293875	24	238	3.72661e-169	464.876	cd16317	IND_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	superfamily	451500	24	238	3.72661e-169	464.876	cl23716	metallo-hydrolase-like_MBL-fold superfamily	 - 	 - 
Q#101 - >IND-2c_class_B	non-specific	293857	26	236	9.32366e-129	362.533	cd16299	IND_BlaB-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293843	26	237	2.21711e-100	290.725	cd16285	MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293874	31	238	5.59735e-82	244.295	cd16316	BlaB-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293876	30	236	9.217e-73	220.683	cd16318	MUS_TUS_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293862	30	237	1.16406e-71	217.923	cd16304	BcII-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293859	23	235	3.01572e-60	189.03	cd16301	IMP_DIM-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293860	33	236	3.74707e-56	178.207	cd16302	CcrA-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293793	49	236	2.49809e-51	166.18	cd07707	MBL-B1-B2-like	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293861	31	240	9.65472e-41	139.226	cd16303	VIM_type_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293844	49	236	2.79547e-35	125.336	cd16286	SPM-1-like_MBL-B1-B2-like	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293858	30	237	2.63964e-28	106.828	cd16300	NDM_FIM-like_MBL-B1	 - 	cl23716
Q#101 - >IND-2c_class_B	specific	214854	52	220	2.90539e-23	92.6166	smart00849	Lactamase_B	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293840	51	220	1.04025e-20	86.4656	cd16282	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293863	47	238	6.05401e-20	85.0482	cd16305	Sfh-1-like_MBL-B2	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293864	51	236	1.51021e-17	78.4515	cd16306	CphA_ImiS-like_MBL-B2	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293845	52	221	2.71277e-16	75.1578	cd16287	CphS_ImiS-like_MBL-B2	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293834	52	174	2.81084e-14	68.7654	cd16276	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#101 - >IND-2c_class_B	non-specific	293792	43	220	1.22965e-11	61.5329	cd06262	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#101 - >IND-2c_class_B	specific	223565	43	222	1.37476e-09	56.7277	COG0491	GloB	 - 	cl33908
Q#101 - >IND-2c_class_B	superfamily	223565	43	222	1.37476e-09	56.7277	cl33908	GloB superfamily	 - 	 - 
Q#101 - >IND-2c_class_B	non-specific	425851	46	220	3.08424e-07	49.2894	pfam00753	Lactamase_B	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293796	31	220	2.33255e-06	47.1101	cd07710	arylsulfatase_Sdsa1-like_MBL-fold	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	293825	57	220	0.000121586	41.7187	cd07739	metallo-hydrolase-like_MBL-fold	 - 	cl23716
Q#101 - >IND-2c_class_B	non-specific	224157	88	231	0.000696954	40.0987	COG1236	YSH1	C	cl34201
Q#101 - >IND-2c_class_B	superfamily	224157	88	231	0.000696954	40.0987	cl34201	YSH1 superfamily	C	 - 
Q#101 - >IND-2c_class_B	non-specific	223503	50	174	0.000754908	39.9781	COG0426	NorV	C	cl33867
Q#101 - >IND-2c_class_B	superfamily	223503	50	174	0.000754908	39.9781	cl33867	NorV superfamily	C	 - 
Q#101 - >IND-2c_class_B	non-specific	293829	54	119	0.00176448	38.2802	cd07743	metallo-hydrolase-like_MBL-fold	C	cl23716
Q#101 - >IND-2c_class_B	non-specific	293819	50	147	0.00744941	35.7018	cd07733	YycJ-like_MBL-fold	C	cl23716
