genome_id	Specie	A	A2	AHp	AHL	AKS	B1/B2	B3	BHp	Gly	Human	PqsE	VarG	AmpH	C	CHp	Est/PBP2	EstI	EstII	PKS	D	PBP2	('measurement_value', 'ampicillin')	('measurement_value', 'aztreonam')	('measurement_value', 'cefazolin')	('measurement_value', 'ceftazidime')	('measurement_value', 'imipenem')	('measurement_value', 'meropenem')
573.14419	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	4.0	8.0
573.14420	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	2.0	16.0	16.0	1.0	1.0
573.14421	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14422	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14423	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14424	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14426	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14427	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14428	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14430	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14435	Klebsiella pneumoniae	5.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	4.0	1.0
573.14437	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14438	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14440	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14442	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14443	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14445	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14446	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14448	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	16.0	16.0	1.0	1.0
573.14452	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	16.0	16.0	8.0	8.0
573.14454	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	2.0	16.0	1.0	1.0	1.0
573.14457	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14458	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14459	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14460	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14461	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14463	Klebsiella pneumoniae	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	16.0	0.0	1.0	1.0
573.14464	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14466	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14467	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14468	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14469	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14470	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14471	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14473	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14474	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14478	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14481	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14482	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14484	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14486	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14487	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14488	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	0.0	16.0	16.0	1.0	1.0
573.14489	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14490	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14491	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14492	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14494	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14495	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14499	Klebsiella pneumoniae	1.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14500	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14502	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	16.0	16.0	8.0	8.0
573.14503	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	8.0	1.0
573.14504	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14505	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14506	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	0.0	8.0	8.0
573.14508	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14510	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14511	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	0.0	16.0	0.0	1.0	1.0
573.14513	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14514	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14515	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14517	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14518	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14519	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14520	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14521	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14522	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14525	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14526	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14527	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14528	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14529	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14530	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14532	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14533	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14534	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14535	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14538	Klebsiella pneumoniae	1.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14539	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14540	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	8.0	8.0
573.14541	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14543	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	16.0	16.0	1.0	1.0
573.14544	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14546	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.14548	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	16.0	16.0	16.0	16.0	1.0	1.0
573.15042	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
573.15043	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	8.0	128.0	8.0	8.0
573.15044	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	32.0	64.0	0.0	4.0
573.15107	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	32.0	256.0	8.0	16.0
573.15108	Klebsiella pneumoniae	5.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	16.0	128.0	32.0	8.0
573.15217	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	64.0	64.0	32.0	128.0	16.0	8.0
573.15420	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	64.0	64.0	32.0	128.0	16.0	8.0
573.17908	Klebsiella pneumoniae	4.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	8.0	128.0	4.0	8.0
573.17914	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
573.17915	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
573.17927	Klebsiella pneumoniae	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	32.0	64.0	8.0	128.0	4.0	4.0
573.17943	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	8.0	128.0	4.0	0.0
573.18086	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	8.0	128.0	0.5	0.12
573.18087	Klebsiella pneumoniae	5.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	64.0	8.0
573.18088	Klebsiella pneumoniae	6.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
573.18090	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	16.0	128.0	0.0	4.0
573.18093	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	32.0	64.0	8.0	128.0	64.0	8.0
573.18472	Klebsiella pneumoniae	5.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	32.0	0.0	0.0	16.0	0.0	0.25
573.18541	Klebsiella pneumoniae	3.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	64.0	0.0	16.0	0.0
573.18542	Klebsiella pneumoniae	8.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	0.5	0.12
573.18543	Klebsiella pneumoniae	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	32.0	64.0	16.0	128.0	0.0	4.0
573.18680	Klebsiella pneumoniae	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
573.19877	Klebsiella pneumoniae	5.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	64.0	8.0	128.0	16.0	8.0
