Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#53 - >CMY-31_class_C	non-specific	236732	1	363	4.22695e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#53 - >CMY-31_class_C	non-specific	171868	46	277	3.54369e-06	48.6991	PRK13128	PRK13128	C	cl31632
Q#53 - >CMY-31_class_C	superfamily	171868	46	277	3.54369e-06	48.6991	cl31632	PRK13128 superfamily	C	 - 
Q#53 - >CMY-31_class_C	non-specific	179620	2	368	5.14729e-05	44.781	PRK03642	PRK03642	 - 	cl21491
Q#54 - >CMY-32_class_C	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#54 - >CMY-32_class_C	superfamily	451269	1	381	0	631.927	cl21491	Transpeptidase superfamily	 - 	 - 
Q#54 - >CMY-32_class_C	specific	395092	32	381	1.21144e-98	295.951	pfam00144	Beta-lactamase	 - 	cl21491
Q#54 - >CMY-32_class_C	specific	224594	2	377	2.22022e-61	202.533	COG1680	AmpC	 - 	cl43486
Q#54 - >CMY-32_class_C	superfamily	224594	2	377	2.22022e-61	202.533	cl43486	AmpC superfamily	 - 	 - 
Q#54 - >CMY-32_class_C	non-specific	236732	1	363	1.19454e-31	123.219	PRK10662	PRK10662	 - 	cl21491
Q#54 - >CMY-32_class_C	non-specific	171868	46	277	5.17125e-06	48.3139	PRK13128	PRK13128	C	cl31632
Q#54 - >CMY-32_class_C	superfamily	171868	46	277	5.17125e-06	48.3139	cl31632	PRK13128 superfamily	C	 - 
Q#54 - >CMY-32_class_C	non-specific	179620	2	368	5.10216e-05	45.1662	PRK03642	PRK03642	 - 	cl21491
Q#55 - >CMY-33_class_C	specific	236894	1	379	0	629.616	PRK11289	ampC	 - 	cl21491
Q#55 - >CMY-33_class_C	superfamily	451269	1	379	0	629.616	cl21491	Transpeptidase superfamily	 - 	 - 
Q#55 - >CMY-33_class_C	specific	395092	32	379	2.6992e-99	297.492	pfam00144	Beta-lactamase	 - 	cl21491
Q#55 - >CMY-33_class_C	specific	224594	2	375	2.33394e-62	204.844	COG1680	AmpC	 - 	cl43486
Q#55 - >CMY-33_class_C	superfamily	224594	2	375	2.33394e-62	204.844	cl43486	AmpC superfamily	 - 	 - 
Q#55 - >CMY-33_class_C	non-specific	236732	1	361	2.3589e-31	122.063	PRK10662	PRK10662	 - 	cl21491
Q#55 - >CMY-33_class_C	non-specific	171868	46	277	2.94236e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#55 - >CMY-33_class_C	superfamily	171868	46	277	2.94236e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#55 - >CMY-33_class_C	non-specific	179620	2	366	2.80154e-05	45.9366	PRK03642	PRK03642	 - 	cl21491
Q#56 - >CMY-34_class_C	specific	236894	1	381	0	636.934	PRK11289	ampC	 - 	cl21491
Q#56 - >CMY-34_class_C	superfamily	451269	1	381	0	636.934	cl21491	Transpeptidase superfamily	 - 	 - 
Q#56 - >CMY-34_class_C	specific	395092	32	381	5.24966e-99	297.107	pfam00144	Beta-lactamase	 - 	cl21491
Q#56 - >CMY-34_class_C	specific	224594	2	377	2.66492e-62	204.844	COG1680	AmpC	 - 	cl43486
Q#56 - >CMY-34_class_C	superfamily	224594	2	377	2.66492e-62	204.844	cl43486	AmpC superfamily	 - 	 - 
Q#56 - >CMY-34_class_C	non-specific	236732	1	363	1.10512e-29	117.826	PRK10662	PRK10662	 - 	cl21491
Q#56 - >CMY-34_class_C	non-specific	171868	46	277	2.94625e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#56 - >CMY-34_class_C	superfamily	171868	46	277	2.94625e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#56 - >CMY-34_class_C	non-specific	179620	2	368	2.72974e-05	45.9366	PRK03642	PRK03642	 - 	cl21491
Q#57 - >CMY-35_class_C	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#57 - >CMY-35_class_C	superfamily	451269	1	381	0	632.312	cl21491	Transpeptidase superfamily	 - 	 - 
Q#57 - >CMY-35_class_C	specific	395092	32	381	1.71375e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
Q#57 - >CMY-35_class_C	specific	224594	2	377	3.50956e-61	201.762	COG1680	AmpC	 - 	cl43486
Q#57 - >CMY-35_class_C	superfamily	224594	2	377	3.50956e-61	201.762	cl43486	AmpC superfamily	 - 	 - 
Q#57 - >CMY-35_class_C	non-specific	236732	1	363	5.60809e-31	121.293	PRK10662	PRK10662	 - 	cl21491
Q#57 - >CMY-35_class_C	non-specific	171868	46	277	1.12111e-07	53.3215	PRK13128	PRK13128	C	cl31632
Q#57 - >CMY-35_class_C	superfamily	171868	46	277	1.12111e-07	53.3215	cl31632	PRK13128 superfamily	C	 - 
Q#57 - >CMY-35_class_C	non-specific	179620	2	368	5.57931e-06	47.8626	PRK03642	PRK03642	 - 	cl21491
Q#58 - >CMY-36_class_C	specific	236894	1	381	0	636.164	PRK11289	ampC	 - 	cl21491
Q#58 - >CMY-36_class_C	superfamily	451269	1	381	0	636.164	cl21491	Transpeptidase superfamily	 - 	 - 
Q#58 - >CMY-36_class_C	specific	395092	32	381	6.88695e-100	299.418	pfam00144	Beta-lactamase	 - 	cl21491
Q#58 - >CMY-36_class_C	specific	224594	2	377	1.52937e-61	202.918	COG1680	AmpC	 - 	cl43486
Q#58 - >CMY-36_class_C	superfamily	224594	2	377	1.52937e-61	202.918	cl43486	AmpC superfamily	 - 	 - 
Q#58 - >CMY-36_class_C	non-specific	236732	1	363	3.38463e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#58 - >CMY-36_class_C	non-specific	171868	46	277	1.71257e-07	52.9363	PRK13128	PRK13128	C	cl31632
Q#58 - >CMY-36_class_C	superfamily	171868	46	277	1.71257e-07	52.9363	cl31632	PRK13128 superfamily	C	 - 
Q#58 - >CMY-36_class_C	non-specific	179620	2	368	5.52297e-05	44.781	PRK03642	PRK03642	 - 	cl21491
Q#59 - >CMY-37_class_C	specific	236894	1	381	0	634.623	PRK11289	ampC	 - 	cl21491
Q#59 - >CMY-37_class_C	superfamily	451269	1	381	0	634.623	cl21491	Transpeptidase superfamily	 - 	 - 
Q#59 - >CMY-37_class_C	specific	395092	32	381	8.63875e-97	291.329	pfam00144	Beta-lactamase	 - 	cl21491
Q#59 - >CMY-37_class_C	specific	224594	2	377	8.97868e-62	203.303	COG1680	AmpC	 - 	cl43486
Q#59 - >CMY-37_class_C	superfamily	224594	2	377	8.97868e-62	203.303	cl43486	AmpC superfamily	 - 	 - 
Q#59 - >CMY-37_class_C	non-specific	236732	1	363	1.73545e-30	119.752	PRK10662	PRK10662	 - 	cl21491
Q#59 - >CMY-37_class_C	non-specific	171868	46	277	1.63865e-07	52.9363	PRK13128	PRK13128	C	cl31632
Q#59 - >CMY-37_class_C	superfamily	171868	46	277	1.63865e-07	52.9363	cl31632	PRK13128 superfamily	C	 - 
Q#59 - >CMY-37_class_C	non-specific	179620	2	362	0.000896478	40.929	PRK03642	PRK03642	 - 	cl21491
Q#60 - >CMY-38_class_C	specific	236894	1	381	0	630.771	PRK11289	ampC	 - 	cl21491
Q#60 - >CMY-38_class_C	superfamily	451269	1	381	0	630.771	cl21491	Transpeptidase superfamily	 - 	 - 
Q#60 - >CMY-38_class_C	specific	395092	32	381	1.23804e-98	295.951	pfam00144	Beta-lactamase	 - 	cl21491
Q#60 - >CMY-38_class_C	specific	224594	2	377	9.46988e-62	203.303	COG1680	AmpC	 - 	cl43486
Q#60 - >CMY-38_class_C	superfamily	224594	2	377	9.46988e-62	203.303	cl43486	AmpC superfamily	 - 	 - 
Q#60 - >CMY-38_class_C	non-specific	236732	1	362	9.1952e-31	120.523	PRK10662	PRK10662	 - 	cl21491
Q#60 - >CMY-38_class_C	non-specific	171868	46	277	2.05429e-06	49.4695	PRK13128	PRK13128	C	cl31632
Q#60 - >CMY-38_class_C	superfamily	171868	46	277	2.05429e-06	49.4695	cl31632	PRK13128 superfamily	C	 - 
Q#60 - >CMY-38_class_C	non-specific	179620	2	368	2.87795e-05	45.9366	PRK03642	PRK03642	 - 	cl21491
Q#61 - >CMY-39_class_C	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
Q#61 - >CMY-39_class_C	superfamily	451269	1	381	0	632.312	cl21491	Transpeptidase superfamily	 - 	 - 
Q#61 - >CMY-39_class_C	specific	395092	32	381	4.41076e-98	294.796	pfam00144	Beta-lactamase	 - 	cl21491
Q#61 - >CMY-39_class_C	specific	224594	2	377	7.33343e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#61 - >CMY-39_class_C	superfamily	224594	2	377	7.33343e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#61 - >CMY-39_class_C	non-specific	236732	1	363	1.00958e-29	117.826	PRK10662	PRK10662	 - 	cl21491
Q#61 - >CMY-39_class_C	non-specific	171868	46	277	7.73688e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#61 - >CMY-39_class_C	superfamily	171868	46	277	7.73688e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#61 - >CMY-39_class_C	non-specific	179620	2	368	1.22023e-06	50.1738	PRK03642	PRK03642	 - 	cl21491
Q#62 - >CMY-40_class_C	specific	236894	1	381	0	631.156	PRK11289	ampC	 - 	cl21491
Q#62 - >CMY-40_class_C	superfamily	451269	1	381	0	631.156	cl21491	Transpeptidase superfamily	 - 	 - 
Q#62 - >CMY-40_class_C	specific	395092	32	381	1.15995e-98	295.951	pfam00144	Beta-lactamase	 - 	cl21491
Q#62 - >CMY-40_class_C	specific	224594	2	377	1.05062e-60	200.607	COG1680	AmpC	 - 	cl43486
Q#62 - >CMY-40_class_C	superfamily	224594	2	377	1.05062e-60	200.607	cl43486	AmpC superfamily	 - 	 - 
Q#62 - >CMY-40_class_C	non-specific	236732	1	363	8.54685e-29	115.13	PRK10662	PRK10662	 - 	cl21491
Q#62 - >CMY-40_class_C	non-specific	171868	46	255	6.97155e-06	47.9287	PRK13128	PRK13128	C	cl31632
Q#62 - >CMY-40_class_C	superfamily	171868	46	255	6.97155e-06	47.9287	cl31632	PRK13128 superfamily	C	 - 
Q#62 - >CMY-40_class_C	non-specific	179620	2	368	9.55882e-06	47.0922	PRK03642	PRK03642	 - 	cl21491
Q#63 - >CMY-41_class_C	specific	236894	1	381	0	635.394	PRK11289	ampC	 - 	cl21491
Q#63 - >CMY-41_class_C	superfamily	451269	1	381	0	635.394	cl21491	Transpeptidase superfamily	 - 	 - 
Q#63 - >CMY-41_class_C	specific	395092	32	381	6.11173e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#63 - >CMY-41_class_C	specific	224594	7	377	8.69627e-62	203.303	COG1680	AmpC	 - 	cl43486
Q#63 - >CMY-41_class_C	superfamily	224594	7	377	8.69627e-62	203.303	cl43486	AmpC superfamily	 - 	 - 
Q#63 - >CMY-41_class_C	non-specific	236732	1	363	6.17916e-28	112.819	PRK10662	PRK10662	 - 	cl21491
Q#63 - >CMY-41_class_C	non-specific	179620	2	362	1.23456e-05	47.0922	PRK03642	PRK03642	 - 	cl21491
Q#63 - >CMY-41_class_C	non-specific	171868	46	255	0.000338697	42.5359	PRK13128	PRK13128	C	cl31632
Q#63 - >CMY-41_class_C	superfamily	171868	46	255	0.000338697	42.5359	cl31632	PRK13128 superfamily	C	 - 
Q#64 - >CMY-42_class_C	specific	236894	1	381	0	631.542	PRK11289	ampC	 - 	cl21491
Q#64 - >CMY-42_class_C	superfamily	451269	1	381	0	631.542	cl21491	Transpeptidase superfamily	 - 	 - 
Q#64 - >CMY-42_class_C	specific	395092	32	381	2.13082e-98	295.566	pfam00144	Beta-lactamase	 - 	cl21491
Q#64 - >CMY-42_class_C	specific	224594	2	377	6.25034e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#64 - >CMY-42_class_C	superfamily	224594	2	377	6.25034e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#64 - >CMY-42_class_C	non-specific	236732	1	363	1.09054e-31	123.219	PRK10662	PRK10662	 - 	cl21491
Q#64 - >CMY-42_class_C	non-specific	171868	46	277	3.90348e-06	48.6991	PRK13128	PRK13128	C	cl31632
Q#64 - >CMY-42_class_C	superfamily	171868	46	277	3.90348e-06	48.6991	cl31632	PRK13128 superfamily	C	 - 
Q#64 - >CMY-42_class_C	non-specific	179620	2	368	2.9812e-05	45.5514	PRK03642	PRK03642	 - 	cl21491
Q#65 - >CMY-43_class_C	specific	236894	1	381	0	631.156	PRK11289	ampC	 - 	cl21491
Q#65 - >CMY-43_class_C	superfamily	451269	1	381	0	631.156	cl21491	Transpeptidase superfamily	 - 	 - 
Q#65 - >CMY-43_class_C	specific	395092	32	381	4.26939e-98	294.796	pfam00144	Beta-lactamase	 - 	cl21491
Q#65 - >CMY-43_class_C	specific	224594	2	377	2.0173e-61	202.533	COG1680	AmpC	 - 	cl43486
Q#65 - >CMY-43_class_C	superfamily	224594	2	377	2.0173e-61	202.533	cl43486	AmpC superfamily	 - 	 - 
Q#65 - >CMY-43_class_C	non-specific	236732	1	363	2.90862e-31	122.063	PRK10662	PRK10662	 - 	cl21491
Q#65 - >CMY-43_class_C	non-specific	171868	46	277	1.016e-06	50.6251	PRK13128	PRK13128	C	cl31632
Q#65 - >CMY-43_class_C	superfamily	171868	46	277	1.016e-06	50.6251	cl31632	PRK13128 superfamily	C	 - 
Q#65 - >CMY-43_class_C	non-specific	179620	2	368	0.000344168	42.4698	PRK03642	PRK03642	 - 	cl21491
Q#66 - >CMY-44_class_C	specific	236894	1	377	0	628.845	PRK11289	ampC	 - 	cl21491
Q#66 - >CMY-44_class_C	superfamily	451269	1	377	0	628.845	cl21491	Transpeptidase superfamily	 - 	 - 
Q#66 - >CMY-44_class_C	specific	395092	32	377	7.2301e-100	299.033	pfam00144	Beta-lactamase	 - 	cl21491
Q#66 - >CMY-44_class_C	specific	224594	2	373	6.46007e-63	206.385	COG1680	AmpC	 - 	cl43486
Q#66 - >CMY-44_class_C	superfamily	224594	2	373	6.46007e-63	206.385	cl43486	AmpC superfamily	 - 	 - 
Q#66 - >CMY-44_class_C	non-specific	236732	1	359	3.8817e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#66 - >CMY-44_class_C	non-specific	171868	46	277	2.88694e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#66 - >CMY-44_class_C	superfamily	171868	46	277	2.88694e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#66 - >CMY-44_class_C	non-specific	179620	2	364	1.5507e-05	46.707	PRK03642	PRK03642	 - 	cl21491
Q#67 - >CMY-45_class_C	specific	236894	1	381	0	627.304	PRK11289	ampC	 - 	cl21491
Q#67 - >CMY-45_class_C	superfamily	451269	1	381	0	627.304	cl21491	Transpeptidase superfamily	 - 	 - 
Q#67 - >CMY-45_class_C	specific	395092	32	381	1.95385e-99	298.263	pfam00144	Beta-lactamase	 - 	cl21491
Q#67 - >CMY-45_class_C	specific	224594	2	377	3.29236e-61	201.762	COG1680	AmpC	 - 	cl43486
Q#67 - >CMY-45_class_C	superfamily	224594	2	377	3.29236e-61	201.762	cl43486	AmpC superfamily	 - 	 - 
Q#67 - >CMY-45_class_C	non-specific	236732	1	363	1.47733e-31	122.834	PRK10662	PRK10662	 - 	cl21491
Q#67 - >CMY-45_class_C	non-specific	171868	46	277	9.23402e-06	47.5435	PRK13128	PRK13128	C	cl31632
Q#67 - >CMY-45_class_C	superfamily	171868	46	277	9.23402e-06	47.5435	cl31632	PRK13128 superfamily	C	 - 
Q#67 - >CMY-45_class_C	non-specific	179620	2	207	5.6211e-05	44.781	PRK03642	PRK03642	C	cl21491
Q#68 - >CMY-46_class_C	specific	236894	1	381	0	637.32	PRK11289	ampC	 - 	cl21491
Q#68 - >CMY-46_class_C	superfamily	451269	1	381	0	637.32	cl21491	Transpeptidase superfamily	 - 	 - 
Q#68 - >CMY-46_class_C	specific	395092	32	381	6.17589e-98	294.411	pfam00144	Beta-lactamase	 - 	cl21491
Q#68 - >CMY-46_class_C	specific	224594	2	377	2.68932e-61	202.147	COG1680	AmpC	 - 	cl43486
Q#68 - >CMY-46_class_C	superfamily	224594	2	377	2.68932e-61	202.147	cl43486	AmpC superfamily	 - 	 - 
Q#68 - >CMY-46_class_C	non-specific	236732	1	363	3.58358e-30	118.982	PRK10662	PRK10662	 - 	cl21491
Q#68 - >CMY-46_class_C	non-specific	171868	46	277	7.4026e-08	54.0919	PRK13128	PRK13128	C	cl31632
Q#68 - >CMY-46_class_C	superfamily	171868	46	277	7.4026e-08	54.0919	cl31632	PRK13128 superfamily	C	 - 
Q#68 - >CMY-46_class_C	non-specific	179620	2	368	5.3857e-06	47.8626	PRK03642	PRK03642	 - 	cl21491
Q#69 - >CMY-47_class_C	specific	236894	1	381	0	640.016	PRK11289	ampC	 - 	cl21491
Q#69 - >CMY-47_class_C	superfamily	451269	1	381	0	640.016	cl21491	Transpeptidase superfamily	 - 	 - 
Q#69 - >CMY-47_class_C	specific	395092	32	381	2.452e-101	302.885	pfam00144	Beta-lactamase	 - 	cl21491
Q#69 - >CMY-47_class_C	specific	224594	7	377	3.58448e-64	209.466	COG1680	AmpC	 - 	cl43486
Q#69 - >CMY-47_class_C	superfamily	224594	7	377	3.58448e-64	209.466	cl43486	AmpC superfamily	 - 	 - 
Q#69 - >CMY-47_class_C	non-specific	236732	1	363	5.4681e-30	118.597	PRK10662	PRK10662	 - 	cl21491
Q#69 - >CMY-47_class_C	non-specific	179620	2	362	3.38026e-07	51.7146	PRK03642	PRK03642	 - 	cl21491
Q#69 - >CMY-47_class_C	non-specific	171868	46	255	2.07064e-05	46.3879	PRK13128	PRK13128	C	cl31632
Q#69 - >CMY-47_class_C	superfamily	171868	46	255	2.07064e-05	46.3879	cl31632	PRK13128 superfamily	C	 - 
Q#70 - >CMY-48_class_C	specific	236894	1	381	0	638.475	PRK11289	ampC	 - 	cl21491
Q#70 - >CMY-48_class_C	superfamily	451269	1	381	0	638.475	cl21491	Transpeptidase superfamily	 - 	 - 
Q#70 - >CMY-48_class_C	specific	395092	32	381	5.60264e-100	299.418	pfam00144	Beta-lactamase	 - 	cl21491
Q#70 - >CMY-48_class_C	specific	224594	7	377	1.03202e-62	205.999	COG1680	AmpC	 - 	cl43486
Q#70 - >CMY-48_class_C	superfamily	224594	7	377	1.03202e-62	205.999	cl43486	AmpC superfamily	 - 	 - 
Q#70 - >CMY-48_class_C	non-specific	236732	1	363	3.72168e-29	116.285	PRK10662	PRK10662	 - 	cl21491
Q#70 - >CMY-48_class_C	non-specific	179620	2	362	4.20589e-06	48.2478	PRK03642	PRK03642	 - 	cl21491
Q#70 - >CMY-48_class_C	non-specific	171868	46	255	3.79257e-05	45.6175	PRK13128	PRK13128	C	cl31632
Q#70 - >CMY-48_class_C	superfamily	171868	46	255	3.79257e-05	45.6175	cl31632	PRK13128 superfamily	C	 - 
Q#71 - >CMY-49_class_C	specific	236894	1	381	0	631.927	PRK11289	ampC	 - 	cl21491
Q#71 - >CMY-49_class_C	superfamily	451269	1	381	0	631.927	cl21491	Transpeptidase superfamily	 - 	 - 
Q#71 - >CMY-49_class_C	specific	395092	32	381	2.85679e-98	295.181	pfam00144	Beta-lactamase	 - 	cl21491
Q#71 - >CMY-49_class_C	specific	224594	2	377	1.95387e-61	202.533	COG1680	AmpC	 - 	cl43486
Q#71 - >CMY-49_class_C	superfamily	224594	2	377	1.95387e-61	202.533	cl43486	AmpC superfamily	 - 	 - 
Q#71 - >CMY-49_class_C	non-specific	236732	1	363	1.44753e-30	120.137	PRK10662	PRK10662	 - 	cl21491
Q#71 - >CMY-49_class_C	non-specific	179620	2	368	1.44325e-07	52.8702	PRK03642	PRK03642	 - 	cl21491
Q#71 - >CMY-49_class_C	non-specific	171868	46	277	5.0367e-06	48.3139	PRK13128	PRK13128	C	cl31632
Q#71 - >CMY-49_class_C	superfamily	171868	46	277	5.0367e-06	48.3139	cl31632	PRK13128 superfamily	C	 - 
Q#72 - >CMY-50_class_C	specific	236894	1	381	0	634.623	PRK11289	ampC	 - 	cl21491
Q#72 - >CMY-50_class_C	superfamily	451269	1	381	0	634.623	cl21491	Transpeptidase superfamily	 - 	 - 
Q#72 - >CMY-50_class_C	specific	395092	32	381	1.73245e-97	293.255	pfam00144	Beta-lactamase	 - 	cl21491
Q#72 - >CMY-50_class_C	specific	224594	2	377	1.73787e-61	202.533	COG1680	AmpC	 - 	cl43486
Q#72 - >CMY-50_class_C	superfamily	224594	2	377	1.73787e-61	202.533	cl43486	AmpC superfamily	 - 	 - 
Q#72 - >CMY-50_class_C	non-specific	236732	1	363	1.29179e-27	112.048	PRK10662	PRK10662	 - 	cl21491
Q#72 - >CMY-50_class_C	non-specific	179620	2	368	1.39336e-06	49.7886	PRK03642	PRK03642	 - 	cl21491
Q#72 - >CMY-50_class_C	non-specific	171868	46	255	7.61163e-06	47.5435	PRK13128	PRK13128	C	cl31632
Q#72 - >CMY-50_class_C	superfamily	171868	46	255	7.61163e-06	47.5435	cl31632	PRK13128 superfamily	C	 - 
Q#73 - >CMY-51_class_C	specific	236894	1	381	0	636.164	PRK11289	ampC	 - 	cl21491
Q#73 - >CMY-51_class_C	superfamily	451269	1	381	0	636.164	cl21491	Transpeptidase superfamily	 - 	 - 
Q#73 - >CMY-51_class_C	specific	395092	32	381	5.13686e-99	297.107	pfam00144	Beta-lactamase	 - 	cl21491
Q#73 - >CMY-51_class_C	specific	224594	7	377	6.31962e-63	206.385	COG1680	AmpC	 - 	cl43486
Q#73 - >CMY-51_class_C	superfamily	224594	7	377	6.31962e-63	206.385	cl43486	AmpC superfamily	 - 	 - 
Q#73 - >CMY-51_class_C	non-specific	236732	1	363	1.21311e-28	114.745	PRK10662	PRK10662	 - 	cl21491
Q#73 - >CMY-51_class_C	non-specific	179620	2	362	2.68028e-06	49.0182	PRK03642	PRK03642	 - 	cl21491
Q#73 - >CMY-51_class_C	non-specific	171868	46	255	5.79702e-06	47.9287	PRK13128	PRK13128	C	cl31632
Q#73 - >CMY-51_class_C	superfamily	171868	46	255	5.79702e-06	47.9287	cl31632	PRK13128 superfamily	C	 - 
Q#74 - >CMY-53_class_C	specific	236894	1	381	0	635.779	PRK11289	ampC	 - 	cl21491
Q#74 - >CMY-53_class_C	superfamily	451269	1	381	0	635.779	cl21491	Transpeptidase superfamily	 - 	 - 
Q#74 - >CMY-53_class_C	specific	395092	32	381	4.13255e-98	294.796	pfam00144	Beta-lactamase	 - 	cl21491
Q#74 - >CMY-53_class_C	specific	224594	2	377	3.74788e-62	204.459	COG1680	AmpC	 - 	cl43486
Q#74 - >CMY-53_class_C	superfamily	224594	2	377	3.74788e-62	204.459	cl43486	AmpC superfamily	 - 	 - 
Q#74 - >CMY-53_class_C	non-specific	236732	1	363	7.17371e-30	118.211	PRK10662	PRK10662	 - 	cl21491
Q#74 - >CMY-53_class_C	non-specific	171868	46	255	8.45767e-06	47.5435	PRK13128	PRK13128	C	cl31632
Q#74 - >CMY-53_class_C	superfamily	171868	46	255	8.45767e-06	47.5435	cl31632	PRK13128 superfamily	C	 - 
Q#74 - >CMY-53_class_C	non-specific	179620	2	207	0.000127436	43.6254	PRK03642	PRK03642	C	cl21491
Q#75 - >CMY-54_class_C	specific	236894	1	383	0	631.156	PRK11289	ampC	 - 	cl21491
Q#75 - >CMY-54_class_C	superfamily	451269	1	383	0	631.156	cl21491	Transpeptidase superfamily	 - 	 - 
Q#75 - >CMY-54_class_C	specific	395092	32	383	2.20479e-97	292.87	pfam00144	Beta-lactamase	 - 	cl21491
Q#75 - >CMY-54_class_C	specific	224594	2	379	3.04221e-62	204.844	COG1680	AmpC	 - 	cl43486
Q#75 - >CMY-54_class_C	superfamily	224594	2	379	3.04221e-62	204.844	cl43486	AmpC superfamily	 - 	 - 
Q#75 - >CMY-54_class_C	non-specific	236732	1	365	6.96745e-32	123.604	PRK10662	PRK10662	 - 	cl21491
Q#75 - >CMY-54_class_C	non-specific	171868	46	279	3.05542e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#75 - >CMY-54_class_C	superfamily	171868	46	279	3.05542e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#75 - >CMY-54_class_C	non-specific	179620	2	370	6.35979e-05	44.781	PRK03642	PRK03642	 - 	cl21491
Q#76 - >CMY-55_class_C	specific	236894	1	381	0	634.238	PRK11289	ampC	 - 	cl21491
Q#76 - >CMY-55_class_C	superfamily	451269	1	381	0	634.238	cl21491	Transpeptidase superfamily	 - 	 - 
Q#76 - >CMY-55_class_C	specific	395092	32	381	2.53514e-98	295.181	pfam00144	Beta-lactamase	 - 	cl21491
Q#76 - >CMY-55_class_C	specific	224594	2	377	1.52937e-61	202.918	COG1680	AmpC	 - 	cl43486
Q#76 - >CMY-55_class_C	superfamily	224594	2	377	1.52937e-61	202.918	cl43486	AmpC superfamily	 - 	 - 
Q#76 - >CMY-55_class_C	non-specific	236732	1	363	2.19165e-31	122.449	PRK10662	PRK10662	 - 	cl21491
Q#76 - >CMY-55_class_C	non-specific	171868	46	277	1.72218e-05	46.7731	PRK13128	PRK13128	C	cl31632
Q#76 - >CMY-55_class_C	superfamily	171868	46	277	1.72218e-05	46.7731	cl31632	PRK13128 superfamily	C	 - 
Q#76 - >CMY-55_class_C	non-specific	179620	2	368	3.08815e-05	45.5514	PRK03642	PRK03642	 - 	cl21491
Q#77 - >CMY-56_class_C	specific	236894	1	381	0	635.008	PRK11289	ampC	 - 	cl21491
Q#77 - >CMY-56_class_C	superfamily	451269	1	381	0	635.008	cl21491	Transpeptidase superfamily	 - 	 - 
Q#77 - >CMY-56_class_C	specific	395092	32	381	7.76121e-99	296.722	pfam00144	Beta-lactamase	 - 	cl21491
Q#77 - >CMY-56_class_C	specific	224594	2	377	6.11856e-62	203.688	COG1680	AmpC	 - 	cl43486
Q#77 - >CMY-56_class_C	superfamily	224594	2	377	6.11856e-62	203.688	cl43486	AmpC superfamily	 - 	 - 
Q#77 - >CMY-56_class_C	non-specific	236732	1	363	1.20731e-30	120.137	PRK10662	PRK10662	 - 	cl21491
Q#77 - >CMY-56_class_C	non-specific	171868	46	277	2.97227e-06	49.0843	PRK13128	PRK13128	C	cl31632
Q#77 - >CMY-56_class_C	superfamily	171868	46	277	2.97227e-06	49.0843	cl31632	PRK13128 superfamily	C	 - 
Q#77 - >CMY-56_class_C	non-specific	179620	2	368	5.37899e-05	44.781	PRK03642	PRK03642	 - 	cl21491
Q#78 - >CMY-57_class_C	specific	236894	1	381	0	635.394	PRK11289	ampC	 - 	cl21491
Q#78 - >CMY-57_class_C	superfamily	451269	1	381	0	635.394	cl21491	Transpeptidase superfamily	 - 	 - 
Q#78 - >CMY-57_class_C	specific	395092	32	381	8.84153e-99	296.337	pfam00144	Beta-lactamase	 - 	cl21491
Q#78 - >CMY-57_class_C	specific	224594	2	377	3.26303e-62	204.459	COG1680	AmpC	 - 	cl43486
Q#78 - >CMY-57_class_C	superfamily	224594	2	377	3.26303e-62	204.459	cl43486	AmpC superfamily	 - 	 - 
Q#78 - >CMY-57_class_C	non-specific	236732	1	363	3.35061e-31	121.678	PRK10662	PRK10662	 - 	cl21491
Q#78 - >CMY-57_class_C	non-specific	171868	46	277	2.38564e-06	49.4695	PRK13128	PRK13128	C	cl31632
Q#78 - >CMY-57_class_C	superfamily	171868	46	277	2.38564e-06	49.4695	cl31632	PRK13128 superfamily	C	 - 
Q#78 - >CMY-57_class_C	non-specific	179620	2	368	7.85428e-05	44.3958	PRK03642	PRK03642	 - 	cl21491
Q#79 - >CMY-58_class_C	specific	236894	1	381	0	632.312	PRK11289	ampC	 - 	cl21491
