Query	Hit_type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
fig|470.7487.peg.1905	specific	425939	267	602	6.11418e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7482.peg.1700	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7476.peg.1016	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7468.peg.1071	specific	425939	267	602	6.11418e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7461.peg.2060	specific	425939	267	602	5.8004800000000005e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7453.peg.2583	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7444.peg.2093	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7433.peg.1256	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7426.peg.1748	specific	425939	267	602	6.11418e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7419.peg.1883	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7414.peg.1598	specific	425939	267	602	6.11418e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7386.peg.861	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7373.peg.1046	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7368.peg.1070	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7361.peg.1047	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7353.peg.1070	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7347.peg.2254	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.7340.peg.2581	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.4786.peg.2400|AM480_12215	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.4701.peg.3603|AM435_19095	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.2843.peg.2951	specific	425939	267	602	5.2205100000000004e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|470.1555.peg.1986|ASM27_09880	specific	425939	267	602	5.8619e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|470.1550.peg.1445|AQ976_07220	specific	425939	267	602	1.50033e-72	236.544	pfam00905	Transpeptidase	 - 	cl21491
fig|470.13389.peg.2880|G3T39_14140	specific	425939	267	602	6.11418e-74	240.011	pfam00905	Transpeptidase	 - 	cl21491
fig|287.998.peg.5618	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.986.peg.5321	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.973.peg.4961	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.954.peg.5929	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.930.peg.3357	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.921.peg.4063	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.905.peg.1067	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.892.peg.3149	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.887.peg.1990	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.882.peg.577	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.865.peg.5235	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.8546.peg.1768	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.8521.peg.6184	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.8034.peg.1797|DY988_08980	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7855.peg.1066|DZA10_05310	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7841.peg.1659|DZA00_08275	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7822.peg.4523|DY991_22310	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7807.peg.1516|DY967_07545	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7799.peg.2563|DY961_12840	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.7778.peg.20|DY938_00100	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.6331.peg.820|CSB89_0842	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.6326.peg.796|CSC45_0809	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.5959.peg.6239|AM489_30925	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.5750.peg.1089|CSC32_1110	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.5704.peg.3733|CSB88_3733	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.5689.peg.2178|CSB93_2252	specific	425939	268	604	3.59469e-77	248.1	pfam00905	Transpeptidase	 - 	cl21491
fig|287.2980.peg.4517	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.2975.peg.2050	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.16518.peg.5695|JO408_10060	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1249.peg.4466	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1240.peg.5876	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1221.peg.4489	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1204.peg.5948	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1196.peg.3715	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1189.peg.3289	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1184.peg.1331	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1174.peg.2510	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1121.peg.3605	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1113.peg.1045	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1108.peg.6098	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1090.peg.5189	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1068.peg.5443	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1050.peg.5709	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1031.peg.2638	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1021.peg.6083	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|287.1007.peg.4909	specific	425939	268	604	1.04091e-75	244.248	pfam00905	Transpeptidase	 - 	cl21491
fig|562.42818.peg.3860	specific	425939	267	607	5.05995e-71	231.536	pfam00905	Transpeptidase	 - 	cl21491
fig|72407.1437.peg.2480|KpUFPRC2_02405	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.9723.peg.3955|AM362_20720	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7032.peg.2101	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7027.peg.2001	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7022.peg.1813	specific	425939	272	612	1.27723e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.32339.peg.2890|E4W56_12250	specific	425939	272	612	1.43498e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.32133.peg.2732|E4W44_02015	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.31034.peg.2564|E4W41_02960	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.27956.peg.1508|F3Y20_06495	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.27948.peg.4757|F3Y21_23615	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24400.peg.1165	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24342.peg.666	specific	425939	272	612	1.39012e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24321.peg.1327	specific	425939	272	612	1.31845e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24287.peg.1129	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24266.peg.434	specific	425939	272	612	1.43498e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24245.peg.483	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.20061.peg.4895|AM406_25755	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18543.peg.170|AM387_00820	specific	425939	272	612	1.85008e-75	243.092	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18090.peg.1388|AM388_06835	specific	425939	272	612	1.85008e-75	243.092	pfam00905	Transpeptidase	 - 	cl21491
fig|573.17927.peg.2971|AM459_14945	specific	425939	272	612	1.39012e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15217.peg.2505|AM359_15985	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15042.peg.1297|AM404_06305	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14541.peg.262	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14532.peg.264	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14526.peg.264	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14519.peg.1873	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14513.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14505.peg.945	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14499.peg.1612	specific	425939	272	612	2.36957e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14490.peg.1016	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14484.peg.973	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14473.peg.241	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14466.peg.3964	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14459.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14446.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14430.peg.575	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14421.peg.275	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14406.peg.772	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14392.peg.123	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14374.peg.642	specific	425939	272	612	1.7073900000000003e-76	245.789	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14358.peg.262	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14341.peg.271	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14333.peg.691	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14322.peg.245	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14308.peg.3697	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14292.peg.730	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14278.peg.1737	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14259.peg.2129	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14238.peg.2994	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14221.peg.3066	specific	425939	272	612	1.31845e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14211.peg.3903	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14204.peg.3786	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14198.peg.1036	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14190.peg.1068	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14168.peg.1211	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14160.peg.4052	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14143.peg.4232	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14131.peg.620	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14124.peg.1014	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14112.peg.610	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14103.peg.271	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14093.peg.3731	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14077.peg.2305	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14063.peg.2299	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14051.peg.1645	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14041.peg.637	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14034.peg.4918	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14016.peg.2354	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.14008.peg.640	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13985.peg.273	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13976.peg.468	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13959.peg.309	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13945.peg.5201	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13938.peg.1080	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13922.peg.245	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13907.peg.582	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13896.peg.1713	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13882.peg.1624	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13865.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13845.peg.1220	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13832.peg.1046	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13817.peg.5264	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13804.peg.3401	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13777.peg.2621	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13766.peg.2631	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13757.peg.262	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13735.peg.2235	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13723.peg.2010	specific	425939	272	612	1.7073900000000003e-76	245.789	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13716.peg.676	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13709.peg.371	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13701.peg.4917	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13688.peg.1203	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13666.peg.2495	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13652.peg.2157	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13644.peg.5082	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13637.peg.1775	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13624.peg.604	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13611.peg.2385	specific	425939	272	612	1.40492e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13599.peg.3879	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13590.peg.1123	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13580.peg.272	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13571.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13558.peg.1568	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13548.peg.3083	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13534.peg.412	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13516.peg.2841	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13508.peg.2234	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13496.peg.1036	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13481.peg.5169	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13473.peg.819	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13465.peg.1746	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13328.peg.768	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13313.peg.261	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13297.peg.4445	specific	425939	272	612	2.36957e-74	240.396	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13279.peg.791	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13265.peg.1929	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13254.peg.4339	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13232.peg.3679	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13196.peg.772	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13185.peg.820	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13171.peg.2081	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13160.peg.2099	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13141.peg.254	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13128.peg.462	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13120.peg.756	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13113.peg.263	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13102.peg.1761	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13089.peg.3647	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13063.peg.1084	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13054.peg.60	specific	425939	272	612	1.62937e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.13035.peg.226	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.12781.peg.5012|AM399_25020	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|573.12773.peg.608|AM385_02975	specific	425939	272	612	1.37548e-75	243.478	pfam00905	Transpeptidase	 - 	cl21491
fig|72407.1440.peg.1377|KpUFPRA3_01349	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|72407.1435.peg.1681|KpUFPRD8_01621	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.9723.peg.2834|AM362_14890	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7032.peg.816	specific	425939	271	609	3.79052e-89	278.916	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7027.peg.779	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.7022.peg.696	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.32339.peg.4138|E4W56_18360	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.32134.peg.4419|E4W42_05305	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.31036.peg.189|E4W51_17680	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.31030.peg.4970|E4W52_06815	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.27953.peg.3896|F3Y17_17560	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24442.peg.2368	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24362.peg.850	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24325.peg.2626	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24296.peg.1058	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24284.peg.694	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24264.peg.1226	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.24245.peg.4120	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.20061.peg.3571|AM406_19240	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18543.peg.1311|AM387_06385	specific	425939	271	609	6.96922e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.18090.peg.2529|AM388_12400	specific	425939	271	609	6.96922e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.17927.peg.1778|AM459_09030	specific	425939	271	609	4.1041899999999995e-88	276.22	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15217.peg.1164|AM359_09060	specific	425939	271	609	7.591059999999999e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
fig|573.15042.peg.28|AM404_00140	specific	425939	271	609	7.19621e-89	278.146	pfam00905	Transpeptidase	 - 	cl21491
