Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#71 - >OXA-82_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#71 - >OXA-82_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#72 - >OXA-83_class_D	non-specific	225322	43	274	7.05686e-66	205.677	COG2602	YbxI	 - 	cl43695
Q#72 - >OXA-83_class_D	superfamily	225322	43	274	7.05686e-66	205.677	cl43695	YbxI superfamily	 - 	 - 
Q#72 - >OXA-83_class_D	non-specific	425939	47	269	3.45602e-30	114.821	pfam00905	Transpeptidase	 - 	cl21491
Q#72 - >OXA-83_class_D	superfamily	451269	47	269	3.45602e-30	114.821	cl21491	Transpeptidase superfamily	 - 	 - 
Q#72 - >OXA-83_class_D	non-specific	274573	76	154	2.55569e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#72 - >OXA-83_class_D	superfamily	274573	76	154	2.55569e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#73 - >OXA-84_class_D	non-specific	225322	43	274	9.12876e-65	202.981	COG2602	YbxI	 - 	cl43695
Q#73 - >OXA-84_class_D	superfamily	225322	43	274	9.12876e-65	202.981	cl43695	YbxI superfamily	 - 	 - 
Q#73 - >OXA-84_class_D	non-specific	425939	47	269	1.48884e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#73 - >OXA-84_class_D	superfamily	451269	47	269	1.48884e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#73 - >OXA-84_class_D	non-specific	274573	76	154	6.852e-08	52.9105	TIGR03423	pbp2_mrdA	NC	cl37268
Q#73 - >OXA-84_class_D	superfamily	274573	76	154	6.852e-08	52.9105	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#74 - >OXA-86_class_D	non-specific	225322	43	274	9.39524e-64	200.285	COG2602	YbxI	 - 	cl43695
Q#74 - >OXA-86_class_D	superfamily	225322	43	274	9.39524e-64	200.285	cl43695	YbxI superfamily	 - 	 - 
Q#74 - >OXA-86_class_D	non-specific	425939	47	269	5.2235e-28	108.658	pfam00905	Transpeptidase	 - 	cl21491
Q#74 - >OXA-86_class_D	superfamily	451269	47	269	5.2235e-28	108.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#74 - >OXA-86_class_D	non-specific	274573	76	154	1.26829e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#74 - >OXA-86_class_D	superfamily	274573	76	154	1.26829e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#75 - >OXA-87_class_D	non-specific	225322	43	274	4.44638e-64	201.055	COG2602	YbxI	 - 	cl43695
Q#75 - >OXA-87_class_D	superfamily	225322	43	274	4.44638e-64	201.055	cl43695	YbxI superfamily	 - 	 - 
Q#75 - >OXA-87_class_D	non-specific	425939	47	269	3.37719e-28	109.428	pfam00905	Transpeptidase	 - 	cl21491
Q#75 - >OXA-87_class_D	superfamily	451269	47	269	3.37719e-28	109.428	cl21491	Transpeptidase superfamily	 - 	 - 
Q#75 - >OXA-87_class_D	non-specific	274573	76	154	1.26829e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#75 - >OXA-87_class_D	superfamily	274573	76	154	1.26829e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#76 - >OXA-88_class_D	non-specific	225322	43	274	7.69673e-66	205.677	COG2602	YbxI	 - 	cl43695
Q#76 - >OXA-88_class_D	superfamily	225322	43	274	7.69673e-66	205.677	cl43695	YbxI superfamily	 - 	 - 
Q#76 - >OXA-88_class_D	non-specific	425939	47	269	5.88501e-30	114.051	pfam00905	Transpeptidase	 - 	cl21491
Q#76 - >OXA-88_class_D	superfamily	451269	47	269	5.88501e-30	114.051	cl21491	Transpeptidase superfamily	 - 	 - 
Q#76 - >OXA-88_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#76 - >OXA-88_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#77 - >OXA-89_class_D	non-specific	225322	43	274	1.14198e-63	200.285	COG2602	YbxI	 - 	cl43695
Q#77 - >OXA-89_class_D	superfamily	225322	43	274	1.14198e-63	200.285	cl43695	YbxI superfamily	 - 	 - 
Q#77 - >OXA-89_class_D	non-specific	425939	47	269	6.95454e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#77 - >OXA-89_class_D	superfamily	451269	47	269	6.95454e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#77 - >OXA-89_class_D	non-specific	274573	76	187	3.41556e-07	50.9845	TIGR03423	pbp2_mrdA	NC	cl37268
Q#77 - >OXA-89_class_D	superfamily	274573	76	187	3.41556e-07	50.9845	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#78 - >OXA-90_class_D	non-specific	225322	43	274	1.35618e-66	207.603	COG2602	YbxI	 - 	cl43695
Q#78 - >OXA-90_class_D	superfamily	225322	43	274	1.35618e-66	207.603	cl43695	YbxI superfamily	 - 	 - 
Q#78 - >OXA-90_class_D	non-specific	425939	47	269	9.12063e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#78 - >OXA-90_class_D	superfamily	451269	47	269	9.12063e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#78 - >OXA-90_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#78 - >OXA-90_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#79 - >OXA-91_class_D	non-specific	225322	43	274	2.75933e-64	201.826	COG2602	YbxI	 - 	cl43695
Q#79 - >OXA-91_class_D	superfamily	225322	43	274	2.75933e-64	201.826	cl43695	YbxI superfamily	 - 	 - 
Q#79 - >OXA-91_class_D	non-specific	425939	47	269	7.96183e-29	110.969	pfam00905	Transpeptidase	 - 	cl21491
Q#79 - >OXA-91_class_D	superfamily	451269	47	269	7.96183e-29	110.969	cl21491	Transpeptidase superfamily	 - 	 - 
Q#79 - >OXA-91_class_D	non-specific	274573	76	154	4.52279e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#79 - >OXA-91_class_D	superfamily	274573	76	154	4.52279e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#80 - >OXA-92_class_D	non-specific	225322	43	274	1.04711e-63	200.285	COG2602	YbxI	 - 	cl43695
Q#80 - >OXA-92_class_D	superfamily	225322	43	274	1.04711e-63	200.285	cl43695	YbxI superfamily	 - 	 - 
Q#80 - >OXA-92_class_D	non-specific	425939	47	269	6.77104e-28	108.658	pfam00905	Transpeptidase	 - 	cl21491
Q#80 - >OXA-92_class_D	superfamily	451269	47	269	6.77104e-28	108.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#80 - >OXA-92_class_D	non-specific	274573	76	154	2.03729e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#80 - >OXA-92_class_D	superfamily	274573	76	154	2.03729e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#81 - >OXA-93_class_D	non-specific	225322	43	274	1.08173e-63	200.285	COG2602	YbxI	 - 	cl43695
Q#81 - >OXA-93_class_D	superfamily	225322	43	274	1.08173e-63	200.285	cl43695	YbxI superfamily	 - 	 - 
Q#81 - >OXA-93_class_D	non-specific	425939	47	269	8.5633e-29	110.969	pfam00905	Transpeptidase	 - 	cl21491
Q#81 - >OXA-93_class_D	superfamily	451269	47	269	8.5633e-29	110.969	cl21491	Transpeptidase superfamily	 - 	 - 
Q#81 - >OXA-93_class_D	non-specific	274573	76	154	8.05349e-06	46.7473	TIGR03423	pbp2_mrdA	NC	cl37268
Q#81 - >OXA-93_class_D	superfamily	274573	76	154	8.05349e-06	46.7473	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#82 - >OXA-94_class_D	non-specific	225322	43	274	6.00926e-67	208.374	COG2602	YbxI	 - 	cl43695
Q#82 - >OXA-94_class_D	superfamily	225322	43	274	6.00926e-67	208.374	cl43695	YbxI superfamily	 - 	 - 
Q#82 - >OXA-94_class_D	non-specific	425939	47	269	4.43996e-30	114.436	pfam00905	Transpeptidase	 - 	cl21491
Q#82 - >OXA-94_class_D	superfamily	451269	47	269	4.43996e-30	114.436	cl21491	Transpeptidase superfamily	 - 	 - 
Q#82 - >OXA-94_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#82 - >OXA-94_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#83 - >OXA-95_class_D	non-specific	225322	43	274	1.4318e-66	207.603	COG2602	YbxI	 - 	cl43695
Q#83 - >OXA-95_class_D	superfamily	225322	43	274	1.4318e-66	207.603	cl43695	YbxI superfamily	 - 	 - 
Q#83 - >OXA-95_class_D	non-specific	425939	47	269	9.91421e-30	113.28	pfam00905	Transpeptidase	 - 	cl21491
Q#83 - >OXA-95_class_D	superfamily	451269	47	269	9.91421e-30	113.28	cl21491	Transpeptidase superfamily	 - 	 - 
Q#83 - >OXA-95_class_D	non-specific	274573	76	154	2.2307e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#83 - >OXA-95_class_D	superfamily	274573	76	154	2.2307e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#84 - >OXA-96_class_D	non-specific	225322	40	276	5.88077e-72	221.471	COG2602	YbxI	 - 	cl43695
Q#84 - >OXA-96_class_D	superfamily	225322	40	276	5.88077e-72	221.471	cl43695	YbxI superfamily	 - 	 - 
Q#84 - >OXA-96_class_D	non-specific	425939	59	272	2.9053e-34	125.607	pfam00905	Transpeptidase	 - 	cl21491
Q#84 - >OXA-96_class_D	superfamily	451269	59	272	2.9053e-34	125.607	cl21491	Transpeptidase superfamily	 - 	 - 
Q#84 - >OXA-96_class_D	non-specific	274573	72	157	0.00351123	38.6581	TIGR03423	pbp2_mrdA	NC	cl37268
Q#84 - >OXA-96_class_D	superfamily	274573	72	157	0.00351123	38.6581	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#85 - >OXA-97_class_D	non-specific	225322	40	276	3.72044e-73	224.552	COG2602	YbxI	 - 	cl43695
Q#85 - >OXA-97_class_D	superfamily	225322	40	276	3.72044e-73	224.552	cl43695	YbxI superfamily	 - 	 - 
Q#85 - >OXA-97_class_D	non-specific	425939	59	272	1.66331e-34	126.377	pfam00905	Transpeptidase	 - 	cl21491
Q#85 - >OXA-97_class_D	superfamily	451269	59	272	1.66331e-34	126.377	cl21491	Transpeptidase superfamily	 - 	 - 
Q#85 - >OXA-97_class_D	non-specific	274573	72	157	0.00367039	38.6581	TIGR03423	pbp2_mrdA	NC	cl37268
Q#85 - >OXA-97_class_D	superfamily	274573	72	157	0.00367039	38.6581	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#86 - >OXA-98_class_D	non-specific	225322	43	274	1.31482e-63	199.9	COG2602	YbxI	 - 	cl43695
Q#86 - >OXA-98_class_D	superfamily	225322	43	274	1.31482e-63	199.9	cl43695	YbxI superfamily	 - 	 - 
Q#86 - >OXA-98_class_D	non-specific	425939	47	269	3.76308e-29	111.739	pfam00905	Transpeptidase	 - 	cl21491
Q#86 - >OXA-98_class_D	superfamily	451269	47	269	3.76308e-29	111.739	cl21491	Transpeptidase superfamily	 - 	 - 
Q#86 - >OXA-98_class_D	non-specific	274573	76	154	4.52279e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#86 - >OXA-98_class_D	superfamily	274573	76	154	4.52279e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#87 - >OXA-99_class_D	non-specific	225322	52	274	2.98695e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#87 - >OXA-99_class_D	superfamily	225322	52	274	2.98695e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#87 - >OXA-99_class_D	non-specific	425939	50	269	9.60146e-29	110.969	pfam00905	Transpeptidase	 - 	cl21491
Q#87 - >OXA-99_class_D	superfamily	451269	50	269	9.60146e-29	110.969	cl21491	Transpeptidase superfamily	 - 	 - 
Q#87 - >OXA-99_class_D	non-specific	274573	76	154	8.5985e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#87 - >OXA-99_class_D	superfamily	274573	76	154	8.5985e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#87 - >OXA-99_class_D	non-specific	293832	49	110	0.00100462	39.5243	cd16274	PQQB-like_MBL-fold	NC	cl23716
Q#87 - >OXA-99_class_D	superfamily	451500	49	110	0.00100462	39.5243	cl23716	metallo-hydrolase-like_MBL-fold superfamily	NC	 - 
Q#88 - >OXA-100_class_D	non-specific	225322	43	274	1.77458e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#88 - >OXA-100_class_D	superfamily	225322	43	274	1.77458e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#88 - >OXA-100_class_D	non-specific	425939	47	269	5.70682e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#88 - >OXA-100_class_D	superfamily	451269	47	269	5.70682e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#88 - >OXA-100_class_D	non-specific	274573	76	154	1.26829e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#88 - >OXA-100_class_D	superfamily	274573	76	154	1.26829e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#89 - >OXA-101_class_D	non-specific	225322	13	264	7.66636e-72	220.7	COG2602	YbxI	 - 	cl43695
Q#89 - >OXA-101_class_D	superfamily	225322	13	264	7.66636e-72	220.7	cl43695	YbxI superfamily	 - 	 - 
Q#89 - >OXA-101_class_D	non-specific	425939	59	240	2.52717e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#89 - >OXA-101_class_D	superfamily	451269	59	240	2.52717e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#89 - >OXA-101_class_D	non-specific	274573	63	151	4.25243e-06	47.5177	TIGR03423	pbp2_mrdA	NC	cl37268
Q#89 - >OXA-101_class_D	superfamily	274573	63	151	4.25243e-06	47.5177	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#89 - >OXA-101_class_D	non-specific	236761	63	151	4.90385e-05	44.3741	PRK10795	PRK10795	NC	cl35950
Q#89 - >OXA-101_class_D	superfamily	236761	63	151	4.90385e-05	44.3741	cl35950	PRK10795 superfamily	NC	 - 
Q#90 - >OXA-104_class_D	non-specific	225322	43	274	4.36622e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#90 - >OXA-104_class_D	superfamily	225322	43	274	4.36622e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#90 - >OXA-104_class_D	non-specific	425939	47	269	1.52021e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#90 - >OXA-104_class_D	superfamily	451269	47	269	1.52021e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#90 - >OXA-104_class_D	non-specific	274573	76	154	1.17118e-07	52.5253	TIGR03423	pbp2_mrdA	NC	cl37268
Q#90 - >OXA-104_class_D	superfamily	274573	76	154	1.17118e-07	52.5253	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#91 - >OXA-106_class_D	non-specific	225322	43	274	1.1715e-64	202.596	COG2602	YbxI	 - 	cl43695
Q#91 - >OXA-106_class_D	superfamily	225322	43	274	1.1715e-64	202.596	cl43695	YbxI superfamily	 - 	 - 
Q#91 - >OXA-106_class_D	non-specific	425939	47	269	3.42642e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#91 - >OXA-106_class_D	superfamily	451269	47	269	3.42642e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#91 - >OXA-106_class_D	non-specific	274573	76	154	6.15273e-07	50.2141	TIGR03423	pbp2_mrdA	NC	cl37268
Q#91 - >OXA-106_class_D	superfamily	274573	76	154	6.15273e-07	50.2141	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#92 - >OXA-107_class_D	non-specific	225322	52	274	4.46197e-65	203.751	COG2602	YbxI	 - 	cl43695
Q#92 - >OXA-107_class_D	superfamily	225322	52	274	4.46197e-65	203.751	cl43695	YbxI superfamily	 - 	 - 
Q#92 - >OXA-107_class_D	non-specific	425939	47	269	2.12195e-29	112.51	pfam00905	Transpeptidase	 - 	cl21491
Q#92 - >OXA-107_class_D	superfamily	451269	47	269	2.12195e-29	112.51	cl21491	Transpeptidase superfamily	 - 	 - 
Q#92 - >OXA-107_class_D	non-specific	274573	76	154	2.03729e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#92 - >OXA-107_class_D	superfamily	274573	76	154	2.03729e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#93 - >OXA-108_class_D	non-specific	225322	43	274	1.3678e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#93 - >OXA-108_class_D	superfamily	225322	43	274	1.3678e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#93 - >OXA-108_class_D	non-specific	425939	47	269	8.04765e-30	113.665	pfam00905	Transpeptidase	 - 	cl21491
Q#93 - >OXA-108_class_D	superfamily	451269	47	269	8.04765e-30	113.665	cl21491	Transpeptidase superfamily	 - 	 - 
Q#93 - >OXA-108_class_D	non-specific	274573	76	158	1.31791e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#93 - >OXA-108_class_D	superfamily	274573	76	158	1.31791e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#94 - >OXA-109_class_D	non-specific	225322	43	274	3.40219e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#94 - >OXA-109_class_D	superfamily	225322	43	274	3.40219e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#94 - >OXA-109_class_D	non-specific	425939	47	269	2.90047e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#94 - >OXA-109_class_D	superfamily	451269	47	269	2.90047e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#94 - >OXA-109_class_D	non-specific	274573	76	154	2.01889e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#94 - >OXA-109_class_D	superfamily	274573	76	154	2.01889e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#95 - >OXA-110_class_D	non-specific	225322	52	274	2.13396e-65	204.522	COG2602	YbxI	 - 	cl43695
Q#95 - >OXA-110_class_D	superfamily	225322	52	274	2.13396e-65	204.522	cl43695	YbxI superfamily	 - 	 - 
Q#95 - >OXA-110_class_D	non-specific	425939	47	269	1.14725e-29	113.28	pfam00905	Transpeptidase	 - 	cl21491
Q#95 - >OXA-110_class_D	superfamily	451269	47	269	1.14725e-29	113.28	cl21491	Transpeptidase superfamily	 - 	 - 
Q#95 - >OXA-110_class_D	non-specific	274573	76	154	2.33416e-07	51.3697	TIGR03423	pbp2_mrdA	NC	cl37268
Q#95 - >OXA-110_class_D	superfamily	274573	76	154	2.33416e-07	51.3697	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#96 - >OXA-111_class_D	non-specific	225322	43	274	1.87349e-65	204.522	COG2602	YbxI	 - 	cl43695
Q#96 - >OXA-111_class_D	superfamily	225322	43	274	1.87349e-65	204.522	cl43695	YbxI superfamily	 - 	 - 
Q#96 - >OXA-111_class_D	non-specific	425939	47	269	6.88254e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#96 - >OXA-111_class_D	superfamily	451269	47	269	6.88254e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#96 - >OXA-111_class_D	non-specific	274573	76	154	8.5985e-07	49.8289	TIGR03423	pbp2_mrdA	NC	cl37268
Q#96 - >OXA-111_class_D	superfamily	274573	76	154	8.5985e-07	49.8289	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#97 - >OXA-112_class_D	non-specific	225322	52	274	2.86012e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#97 - >OXA-112_class_D	superfamily	225322	52	274	2.86012e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#97 - >OXA-112_class_D	non-specific	425939	47	269	1.54912e-28	110.199	pfam00905	Transpeptidase	 - 	cl21491
Q#97 - >OXA-112_class_D	superfamily	451269	47	269	1.54912e-28	110.199	cl21491	Transpeptidase superfamily	 - 	 - 
Q#97 - >OXA-112_class_D	non-specific	274573	76	154	2.03729e-07	51.7549	TIGR03423	pbp2_mrdA	NC	cl37268
Q#97 - >OXA-112_class_D	superfamily	274573	76	154	2.03729e-07	51.7549	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#98 - >OXA-113_class_D	non-specific	225322	43	274	3.51473e-65	204.137	COG2602	YbxI	 - 	cl43695
Q#98 - >OXA-113_class_D	superfamily	225322	43	274	3.51473e-65	204.137	cl43695	YbxI superfamily	 - 	 - 
Q#98 - >OXA-113_class_D	non-specific	425939	47	269	1.19611e-29	113.28	pfam00905	Transpeptidase	 - 	cl21491
Q#98 - >OXA-113_class_D	superfamily	451269	47	269	1.19611e-29	113.28	cl21491	Transpeptidase superfamily	 - 	 - 
Q#98 - >OXA-113_class_D	non-specific	274573	76	154	3.98422e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#98 - >OXA-113_class_D	superfamily	274573	76	154	3.98422e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#99 - >OXA-114_class_D	non-specific	225322	6	270	8.61863e-76	231.101	COG2602	YbxI	 - 	cl43695
Q#99 - >OXA-114_class_D	superfamily	225322	6	270	8.61863e-76	231.101	cl43695	YbxI superfamily	 - 	 - 
Q#99 - >OXA-114_class_D	specific	425939	30	265	1.1749e-43	149.874	pfam00905	Transpeptidase	 - 	cl21491
Q#99 - >OXA-114_class_D	superfamily	451269	30	265	1.1749e-43	149.874	cl21491	Transpeptidase superfamily	 - 	 - 
Q#99 - >OXA-114_class_D	non-specific	274573	55	144	2.61397e-05	45.2065	TIGR03423	pbp2_mrdA	NC	cl37268
Q#99 - >OXA-114_class_D	superfamily	274573	55	144	2.61397e-05	45.2065	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#99 - >OXA-114_class_D	non-specific	433139	53	241	0.000194525	41.4747	pfam13354	Beta-lactamase2	 - 	cl21491
Q#100 - >OXA-115_class_D	non-specific	225322	43	274	2.37847e-65	204.522	COG2602	YbxI	 - 	cl43695
Q#100 - >OXA-115_class_D	superfamily	225322	43	274	2.37847e-65	204.522	cl43695	YbxI superfamily	 - 	 - 
Q#100 - >OXA-115_class_D	non-specific	425939	47	269	1.4734e-29	112.895	pfam00905	Transpeptidase	 - 	cl21491
Q#100 - >OXA-115_class_D	superfamily	451269	47	269	1.4734e-29	112.895	cl21491	Transpeptidase superfamily	 - 	 - 
Q#100 - >OXA-115_class_D	non-specific	274573	76	154	1.23676e-07	52.1401	TIGR03423	pbp2_mrdA	NC	cl37268
Q#100 - >OXA-115_class_D	superfamily	274573	76	154	1.23676e-07	52.1401	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#101 - >OXA-117_class_D	non-specific	225322	43	274	6.29742e-62	195.662	COG2602	YbxI	 - 	cl43695
Q#101 - >OXA-117_class_D	superfamily	225322	43	274	6.29742e-62	195.662	cl43695	YbxI superfamily	 - 	 - 
Q#101 - >OXA-117_class_D	non-specific	425939	47	269	3.90573e-28	109.043	pfam00905	Transpeptidase	 - 	cl21491
Q#101 - >OXA-117_class_D	superfamily	451269	47	269	3.90573e-28	109.043	cl21491	Transpeptidase superfamily	 - 	 - 
Q#101 - >OXA-117_class_D	non-specific	274573	76	154	4.52279e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#101 - >OXA-117_class_D	superfamily	274573	76	154	4.52279e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#102 - >OXA-118_class_D	non-specific	225322	40	265	2.5343e-93	275.399	COG2602	YbxI	 - 	cl43695
Q#102 - >OXA-118_class_D	superfamily	225322	40	265	2.5343e-93	275.399	cl43695	YbxI superfamily	 - 	 - 
Q#102 - >OXA-118_class_D	specific	425939	64	257	3.03331e-48	161.43	pfam00905	Transpeptidase	 - 	cl21491
Q#102 - >OXA-118_class_D	superfamily	451269	64	257	3.03331e-48	161.43	cl21491	Transpeptidase superfamily	 - 	 - 
Q#102 - >OXA-118_class_D	non-specific	274573	68	147	0.0031932	38.6581	TIGR03423	pbp2_mrdA	NC	cl37268
Q#102 - >OXA-118_class_D	superfamily	274573	68	147	0.0031932	38.6581	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#103 - >OXA-119_class_D	non-specific	225322	40	265	1.3309e-93	276.169	COG2602	YbxI	 - 	cl43695
Q#103 - >OXA-119_class_D	superfamily	225322	40	265	1.3309e-93	276.169	cl43695	YbxI superfamily	 - 	 - 
Q#103 - >OXA-119_class_D	specific	425939	64	257	2.72488e-48	161.815	pfam00905	Transpeptidase	 - 	cl21491
Q#103 - >OXA-119_class_D	superfamily	451269	64	257	2.72488e-48	161.815	cl21491	Transpeptidase superfamily	 - 	 - 
Q#103 - >OXA-119_class_D	non-specific	274573	68	147	0.000958011	40.1989	TIGR03423	pbp2_mrdA	NC	cl37268
Q#103 - >OXA-119_class_D	superfamily	274573	68	147	0.000958011	40.1989	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#104 - >OXA-120_class_D	non-specific	225322	52	274	1.3978e-65	204.907	COG2602	YbxI	 - 	cl43695
Q#104 - >OXA-120_class_D	superfamily	225322	52	274	1.3978e-65	204.907	cl43695	YbxI superfamily	 - 	 - 
Q#104 - >OXA-120_class_D	non-specific	425939	47	269	2.72474e-29	112.125	pfam00905	Transpeptidase	 - 	cl21491
Q#104 - >OXA-120_class_D	superfamily	451269	47	269	2.72474e-29	112.125	cl21491	Transpeptidase superfamily	 - 	 - 
Q#104 - >OXA-120_class_D	non-specific	274573	76	154	1.26829e-06	49.0585	TIGR03423	pbp2_mrdA	NC	cl37268
Q#104 - >OXA-120_class_D	superfamily	274573	76	154	1.26829e-06	49.0585	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#105 - >OXA-128_class_D	non-specific	225322	43	274	1.49037e-62	197.203	COG2602	YbxI	 - 	cl43695
Q#105 - >OXA-128_class_D	superfamily	225322	43	274	1.49037e-62	197.203	cl43695	YbxI superfamily	 - 	 - 
Q#105 - >OXA-128_class_D	non-specific	425939	47	269	5.88782e-29	111.354	pfam00905	Transpeptidase	 - 	cl21491
Q#105 - >OXA-128_class_D	superfamily	451269	47	269	5.88782e-29	111.354	cl21491	Transpeptidase superfamily	 - 	 - 
Q#105 - >OXA-128_class_D	non-specific	274573	76	154	4.52279e-07	50.5993	TIGR03423	pbp2_mrdA	NC	cl37268
Q#105 - >OXA-128_class_D	superfamily	274573	76	154	4.52279e-07	50.5993	cl37268	pbp2_mrdA superfamily	NC	 - 
Q#106 - >OXA-129_class_D	non-specific	225322	21	264	2.7871e-73	224.552	COG2602	YbxI	 - 	cl43695
Q#106 - >OXA-129_class_D	superfamily	225322	21	264	2.7871e-73	224.552	cl43695	YbxI superfamily	 - 	 - 
Q#106 - >OXA-129_class_D	non-specific	425939	59	259	9.63711e-29	110.584	pfam00905	Transpeptidase	 - 	cl21491
Q#106 - >OXA-129_class_D	superfamily	451269	59	259	9.63711e-29	110.584	cl21491	Transpeptidase superfamily	 - 	 - 
