Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#265 - >OKP-A-16_class_A	specific	185339	1	284	0	541.751	PRK15442	PRK15442	 - 	cl21491
Q#265 - >OKP-A-16_class_A	superfamily	451269	1	284	0	541.751	cl21491	Transpeptidase superfamily	 - 	 - 
Q#265 - >OKP-A-16_class_A	non-specific	225242	34	280	3.65513e-45	155.286	COG2367	PenP	 - 	cl28588
Q#265 - >OKP-A-16_class_A	superfamily	225242	34	280	3.65513e-45	155.286	cl28588	PenP superfamily	 - 	 - 
Q#265 - >OKP-A-16_class_A	specific	433139	54	251	5.76254e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#265 - >OKP-A-16_class_A	non-specific	395092	47	278	4.79374e-20	87.9436	pfam00144	Beta-lactamase	 - 	cl21491
Q#265 - >OKP-A-16_class_A	non-specific	224600	8	157	0.00110802	40.0471	COG1686	DacC	C	cl34335
Q#265 - >OKP-A-16_class_A	superfamily	224600	8	157	0.00110802	40.0471	cl34335	DacC superfamily	C	 - 
Q#266 - >OKP-B-1_class_A	specific	185339	1	284	0	548.685	PRK15442	PRK15442	 - 	cl21491
Q#266 - >OKP-B-1_class_A	superfamily	451269	1	284	0	548.685	cl21491	Transpeptidase superfamily	 - 	 - 
Q#266 - >OKP-B-1_class_A	non-specific	225242	35	267	7.1023e-46	157.212	COG2367	PenP	 - 	cl28588
Q#266 - >OKP-B-1_class_A	superfamily	225242	35	267	7.1023e-46	157.212	cl28588	PenP superfamily	 - 	 - 
Q#266 - >OKP-B-1_class_A	specific	433139	47	251	7.28644e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#266 - >OKP-B-1_class_A	non-specific	395092	34	259	1.08634e-20	89.8696	pfam00144	Beta-lactamase	 - 	cl21491
Q#266 - >OKP-B-1_class_A	non-specific	224600	6	157	0.000334281	41.5879	COG1686	DacC	C	cl34335
Q#266 - >OKP-B-1_class_A	superfamily	224600	6	157	0.000334281	41.5879	cl34335	DacC superfamily	C	 - 
Q#267 - >OKP-B-2_class_A	specific	185339	1	284	0	549.841	PRK15442	PRK15442	 - 	cl21491
Q#267 - >OKP-B-2_class_A	superfamily	451269	1	284	0	549.841	cl21491	Transpeptidase superfamily	 - 	 - 
Q#267 - >OKP-B-2_class_A	non-specific	225242	35	267	1.71768e-45	156.056	COG2367	PenP	 - 	cl28588
Q#267 - >OKP-B-2_class_A	superfamily	225242	35	267	1.71768e-45	156.056	cl28588	PenP superfamily	 - 	 - 
Q#267 - >OKP-B-2_class_A	specific	433139	54	251	8.923e-36	126.989	pfam13354	Beta-lactamase2	 - 	cl21491
Q#267 - >OKP-B-2_class_A	non-specific	395092	34	259	1.16494e-20	89.8696	pfam00144	Beta-lactamase	 - 	cl21491
Q#267 - >OKP-B-2_class_A	non-specific	224600	6	157	0.000598001	40.8175	COG1686	DacC	C	cl34335
Q#267 - >OKP-B-2_class_A	superfamily	224600	6	157	0.000598001	40.8175	cl34335	DacC superfamily	C	 - 
Q#268 - >OKP-B-3_class_A	specific	185339	1	284	0	549.841	PRK15442	PRK15442	 - 	cl21491
Q#268 - >OKP-B-3_class_A	superfamily	451269	1	284	0	549.841	cl21491	Transpeptidase superfamily	 - 	 - 
Q#268 - >OKP-B-3_class_A	non-specific	225242	31	258	1.36579e-44	153.745	COG2367	PenP	 - 	cl28588
Q#268 - >OKP-B-3_class_A	superfamily	225242	31	258	1.36579e-44	153.745	cl28588	PenP superfamily	 - 	 - 
Q#268 - >OKP-B-3_class_A	specific	433139	54	251	1.60162e-36	128.915	pfam13354	Beta-lactamase2	 - 	cl21491
Q#268 - >OKP-B-3_class_A	non-specific	395092	47	259	6.71744e-22	93.3364	pfam00144	Beta-lactamase	 - 	cl21491
Q#268 - >OKP-B-3_class_A	non-specific	224600	6	157	0.00144847	39.6619	COG1686	DacC	C	cl34335
Q#268 - >OKP-B-3_class_A	superfamily	224600	6	157	0.00144847	39.6619	cl34335	DacC superfamily	C	 - 
Q#269 - >OKP-B-4_class_A	specific	185339	1	284	0	552.922	PRK15442	PRK15442	 - 	cl21491
Q#269 - >OKP-B-4_class_A	superfamily	451269	1	284	0	552.922	cl21491	Transpeptidase superfamily	 - 	 - 
Q#269 - >OKP-B-4_class_A	non-specific	225242	31	258	6.45357e-46	157.212	COG2367	PenP	 - 	cl28588
Q#269 - >OKP-B-4_class_A	superfamily	225242	31	258	6.45357e-46	157.212	cl28588	PenP superfamily	 - 	 - 
Q#269 - >OKP-B-4_class_A	specific	433139	54	251	5.94991e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#269 - >OKP-B-4_class_A	non-specific	395092	47	259	9.54135e-21	89.8696	pfam00144	Beta-lactamase	 - 	cl21491
Q#269 - >OKP-B-4_class_A	non-specific	224600	6	157	0.0010884	40.0471	COG1686	DacC	C	cl34335
Q#269 - >OKP-B-4_class_A	superfamily	224600	6	157	0.0010884	40.0471	cl34335	DacC superfamily	C	 - 
Q#270 - >OKP-B-5_class_A	specific	185339	1	284	0	552.922	PRK15442	PRK15442	 - 	cl21491
Q#270 - >OKP-B-5_class_A	superfamily	451269	1	284	0	552.922	cl21491	Transpeptidase superfamily	 - 	 - 
Q#270 - >OKP-B-5_class_A	non-specific	225242	31	258	9.46638e-46	156.827	COG2367	PenP	 - 	cl28588
Q#270 - >OKP-B-5_class_A	superfamily	225242	31	258	9.46638e-46	156.827	cl28588	PenP superfamily	 - 	 - 
Q#270 - >OKP-B-5_class_A	specific	433139	54	251	1.08551e-37	131.997	pfam13354	Beta-lactamase2	 - 	cl21491
Q#270 - >OKP-B-5_class_A	non-specific	395092	47	259	1.74565e-22	94.8772	pfam00144	Beta-lactamase	 - 	cl21491
Q#270 - >OKP-B-5_class_A	non-specific	224600	6	157	0.00466004	38.1211	COG1686	DacC	C	cl34335
Q#270 - >OKP-B-5_class_A	superfamily	224600	6	157	0.00466004	38.1211	cl34335	DacC superfamily	C	 - 
Q#271 - >OKP-B-6_class_A	specific	185339	1	284	0	551.381	PRK15442	PRK15442	 - 	cl21491
Q#271 - >OKP-B-6_class_A	superfamily	451269	1	284	0	551.381	cl21491	Transpeptidase superfamily	 - 	 - 
Q#271 - >OKP-B-6_class_A	non-specific	225242	31	267	9.26704e-46	156.827	COG2367	PenP	 - 	cl28588
Q#271 - >OKP-B-6_class_A	superfamily	225242	31	267	9.26704e-46	156.827	cl28588	PenP superfamily	 - 	 - 
Q#271 - >OKP-B-6_class_A	specific	433139	54	251	7.93538e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#271 - >OKP-B-6_class_A	non-specific	395092	47	259	1.5871e-20	89.4844	pfam00144	Beta-lactamase	 - 	cl21491
Q#271 - >OKP-B-6_class_A	non-specific	224600	6	157	0.00123339	40.0471	COG1686	DacC	C	cl34335
Q#271 - >OKP-B-6_class_A	superfamily	224600	6	157	0.00123339	40.0471	cl34335	DacC superfamily	C	 - 
Q#272 - >OKP-B-7_class_A	specific	185339	1	284	0	550.611	PRK15442	PRK15442	 - 	cl21491
Q#272 - >OKP-B-7_class_A	superfamily	451269	1	284	0	550.611	cl21491	Transpeptidase superfamily	 - 	 - 
Q#272 - >OKP-B-7_class_A	non-specific	225242	31	267	1.24122e-44	153.745	COG2367	PenP	 - 	cl28588
Q#272 - >OKP-B-7_class_A	superfamily	225242	31	267	1.24122e-44	153.745	cl28588	PenP superfamily	 - 	 - 
Q#272 - >OKP-B-7_class_A	specific	433139	54	251	1.72586e-36	128.915	pfam13354	Beta-lactamase2	 - 	cl21491
Q#272 - >OKP-B-7_class_A	non-specific	395092	47	259	8.12929e-22	92.9512	pfam00144	Beta-lactamase	 - 	cl21491
Q#272 - >OKP-B-7_class_A	non-specific	224600	6	157	0.00155572	39.6619	COG1686	DacC	C	cl34335
Q#272 - >OKP-B-7_class_A	superfamily	224600	6	157	0.00155572	39.6619	cl34335	DacC superfamily	C	 - 
Q#273 - >OKP-B-8_class_A	specific	185339	1	284	0	551.381	PRK15442	PRK15442	 - 	cl21491
Q#273 - >OKP-B-8_class_A	superfamily	451269	1	284	0	551.381	cl21491	Transpeptidase superfamily	 - 	 - 
Q#273 - >OKP-B-8_class_A	non-specific	225242	31	267	1.23512e-45	156.441	COG2367	PenP	 - 	cl28588
Q#273 - >OKP-B-8_class_A	superfamily	225242	31	267	1.23512e-45	156.441	cl28588	PenP superfamily	 - 	 - 
Q#273 - >OKP-B-8_class_A	specific	433139	54	251	1.70046e-37	131.611	pfam13354	Beta-lactamase2	 - 	cl21491
Q#273 - >OKP-B-8_class_A	non-specific	395092	47	259	2.85861e-22	94.1068	pfam00144	Beta-lactamase	 - 	cl21491
Q#273 - >OKP-B-8_class_A	non-specific	224600	6	157	0.00532638	37.7359	COG1686	DacC	C	cl34335
Q#273 - >OKP-B-8_class_A	superfamily	224600	6	157	0.00532638	37.7359	cl34335	DacC superfamily	C	 - 
Q#274 - >OKP-B-9_class_A	specific	185339	1	284	0	548.3	PRK15442	PRK15442	 - 	cl21491
Q#274 - >OKP-B-9_class_A	superfamily	451269	1	284	0	548.3	cl21491	Transpeptidase superfamily	 - 	 - 
Q#274 - >OKP-B-9_class_A	non-specific	225242	31	258	8.64781e-45	154.13	COG2367	PenP	 - 	cl28588
Q#274 - >OKP-B-9_class_A	superfamily	225242	31	258	8.64781e-45	154.13	cl28588	PenP superfamily	 - 	 - 
Q#274 - >OKP-B-9_class_A	specific	433139	54	251	8.82836e-36	126.989	pfam13354	Beta-lactamase2	 - 	cl21491
Q#274 - >OKP-B-9_class_A	non-specific	395092	47	259	6.72662e-21	90.2548	pfam00144	Beta-lactamase	 - 	cl21491
Q#274 - >OKP-B-9_class_A	non-specific	224600	6	157	0.000803227	40.4323	COG1686	DacC	C	cl34335
Q#274 - >OKP-B-9_class_A	superfamily	224600	6	157	0.000803227	40.4323	cl34335	DacC superfamily	C	 - 
Q#275 - >OKP-B-10_class_A	specific	185339	1	284	0	547.529	PRK15442	PRK15442	 - 	cl21491
Q#275 - >OKP-B-10_class_A	superfamily	451269	1	284	0	547.529	cl21491	Transpeptidase superfamily	 - 	 - 
Q#275 - >OKP-B-10_class_A	non-specific	225242	31	267	4.4464e-46	157.597	COG2367	PenP	 - 	cl28588
Q#275 - >OKP-B-10_class_A	superfamily	225242	31	267	4.4464e-46	157.597	cl28588	PenP superfamily	 - 	 - 
Q#275 - >OKP-B-10_class_A	specific	433139	54	251	1.62931e-37	131.611	pfam13354	Beta-lactamase2	 - 	cl21491
Q#275 - >OKP-B-10_class_A	non-specific	395092	47	278	4.18907e-22	93.7216	pfam00144	Beta-lactamase	 - 	cl21491
Q#275 - >OKP-B-10_class_A	non-specific	224600	6	157	0.005569	37.7359	COG1686	DacC	C	cl34335
Q#275 - >OKP-B-10_class_A	superfamily	224600	6	157	0.005569	37.7359	cl34335	DacC superfamily	C	 - 
Q#276 - >OKP-B-11_class_A	specific	185339	1	284	0	549.841	PRK15442	PRK15442	 - 	cl21491
Q#276 - >OKP-B-11_class_A	superfamily	451269	1	284	0	549.841	cl21491	Transpeptidase superfamily	 - 	 - 
Q#276 - >OKP-B-11_class_A	non-specific	225242	9	258	3.85473e-45	155.286	COG2367	PenP	 - 	cl28588
Q#276 - >OKP-B-11_class_A	superfamily	225242	9	258	3.85473e-45	155.286	cl28588	PenP superfamily	 - 	 - 
Q#276 - >OKP-B-11_class_A	specific	433139	47	251	1.13819e-36	129.3	pfam13354	Beta-lactamase2	 - 	cl21491
Q#276 - >OKP-B-11_class_A	non-specific	395092	47	259	4.7738e-22	93.7216	pfam00144	Beta-lactamase	 - 	cl21491
Q#276 - >OKP-B-11_class_A	non-specific	224600	8	157	0.00767391	37.3507	COG1686	DacC	C	cl34335
Q#276 - >OKP-B-11_class_A	superfamily	224600	8	157	0.00767391	37.3507	cl34335	DacC superfamily	C	 - 
Q#277 - >OKP-B-12_class_A	non-specific	185339	2	263	0	502.461	PRK15442	PRK15442	 - 	cl21491
Q#277 - >OKP-B-12_class_A	superfamily	451269	2	263	0	502.461	cl21491	Transpeptidase superfamily	 - 	 - 
Q#277 - >OKP-B-12_class_A	non-specific	225242	23	255	5.23966e-45	154.13	COG2367	PenP	 - 	cl28588
Q#277 - >OKP-B-12_class_A	superfamily	225242	23	255	5.23966e-45	154.13	cl28588	PenP superfamily	 - 	 - 
Q#277 - >OKP-B-12_class_A	specific	433139	35	239	3.06025e-36	127.759	pfam13354	Beta-lactamase2	 - 	cl21491
Q#277 - >OKP-B-12_class_A	non-specific	395092	22	247	3.97697e-21	90.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#277 - >OKP-B-12_class_A	non-specific	224600	1	145	0.00724303	37.3507	COG1686	DacC	C	cl34335
Q#277 - >OKP-B-12_class_A	superfamily	224600	1	145	0.00724303	37.3507	cl34335	DacC superfamily	C	 - 
Q#278 - >OKP-B-13_class_A	specific	185339	1	284	0	548.685	PRK15442	PRK15442	 - 	cl21491
Q#278 - >OKP-B-13_class_A	superfamily	451269	1	284	0	548.685	cl21491	Transpeptidase superfamily	 - 	 - 
Q#278 - >OKP-B-13_class_A	non-specific	225242	31	267	1.44883e-45	156.441	COG2367	PenP	 - 	cl28588
Q#278 - >OKP-B-13_class_A	superfamily	225242	31	267	1.44883e-45	156.441	cl28588	PenP superfamily	 - 	 - 
Q#278 - >OKP-B-13_class_A	specific	433139	54	251	1.79378e-37	131.611	pfam13354	Beta-lactamase2	 - 	cl21491
Q#278 - >OKP-B-13_class_A	non-specific	395092	47	278	1.00293e-22	95.6476	pfam00144	Beta-lactamase	 - 	cl21491
Q#278 - >OKP-B-13_class_A	non-specific	224600	6	157	0.00551961	37.7359	COG1686	DacC	C	cl34335
Q#278 - >OKP-B-13_class_A	superfamily	224600	6	157	0.00551961	37.7359	cl34335	DacC superfamily	C	 - 
Q#279 - >OKP-B-14_class_A	specific	185339	1	284	0	545.218	PRK15442	PRK15442	 - 	cl21491
Q#279 - >OKP-B-14_class_A	superfamily	451269	1	284	0	545.218	cl21491	Transpeptidase superfamily	 - 	 - 
Q#279 - >OKP-B-14_class_A	non-specific	225242	35	280	1.65184e-46	158.753	COG2367	PenP	 - 	cl28588
Q#279 - >OKP-B-14_class_A	superfamily	225242	35	280	1.65184e-46	158.753	cl28588	PenP superfamily	 - 	 - 
Q#279 - >OKP-B-14_class_A	specific	433139	54	251	1.55115e-36	128.915	pfam13354	Beta-lactamase2	 - 	cl21491
Q#279 - >OKP-B-14_class_A	non-specific	395092	34	259	5.4532e-21	90.64	pfam00144	Beta-lactamase	 - 	cl21491
Q#279 - >OKP-B-14_class_A	non-specific	224600	4	157	0.000163254	42.7435	COG1686	DacC	C	cl34335
Q#279 - >OKP-B-14_class_A	superfamily	224600	4	157	0.000163254	42.7435	cl34335	DacC superfamily	C	 - 
Q#280 - >OKP-B-15_class_A	specific	185339	1	284	0	551.381	PRK15442	PRK15442	 - 	cl21491
Q#280 - >OKP-B-15_class_A	superfamily	451269	1	284	0	551.381	cl21491	Transpeptidase superfamily	 - 	 - 
Q#280 - >OKP-B-15_class_A	non-specific	225242	31	267	9.26704e-46	156.827	COG2367	PenP	 - 	cl28588
Q#280 - >OKP-B-15_class_A	superfamily	225242	31	267	9.26704e-46	156.827	cl28588	PenP superfamily	 - 	 - 
Q#280 - >OKP-B-15_class_A	specific	433139	54	251	7.93538e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#280 - >OKP-B-15_class_A	non-specific	395092	47	259	1.5871e-20	89.4844	pfam00144	Beta-lactamase	 - 	cl21491
Q#280 - >OKP-B-15_class_A	non-specific	224600	6	157	0.00123339	40.0471	COG1686	DacC	C	cl34335
Q#280 - >OKP-B-15_class_A	superfamily	224600	6	157	0.00123339	40.0471	cl34335	DacC superfamily	C	 - 
Q#281 - >OKP-B-16_class_A	specific	185339	1	284	0	552.922	PRK15442	PRK15442	 - 	cl21491
Q#281 - >OKP-B-16_class_A	superfamily	451269	1	284	0	552.922	cl21491	Transpeptidase superfamily	 - 	 - 
Q#281 - >OKP-B-16_class_A	non-specific	225242	31	258	9.46638e-46	156.827	COG2367	PenP	 - 	cl28588
Q#281 - >OKP-B-16_class_A	superfamily	225242	31	258	9.46638e-46	156.827	cl28588	PenP superfamily	 - 	 - 
Q#281 - >OKP-B-16_class_A	specific	433139	54	251	1.08551e-37	131.997	pfam13354	Beta-lactamase2	 - 	cl21491
Q#281 - >OKP-B-16_class_A	non-specific	395092	47	259	1.74565e-22	94.8772	pfam00144	Beta-lactamase	 - 	cl21491
Q#281 - >OKP-B-16_class_A	non-specific	224600	6	157	0.00466004	38.1211	COG1686	DacC	C	cl34335
Q#281 - >OKP-B-16_class_A	superfamily	224600	6	157	0.00466004	38.1211	cl34335	DacC superfamily	C	 - 
Q#282 - >OKP-B-17_class_A	specific	185339	1	284	0	551.381	PRK15442	PRK15442	 - 	cl21491
Q#282 - >OKP-B-17_class_A	superfamily	451269	1	284	0	551.381	cl21491	Transpeptidase superfamily	 - 	 - 
Q#282 - >OKP-B-17_class_A	non-specific	225242	35	258	1.19632e-45	156.441	COG2367	PenP	 - 	cl28588
Q#282 - >OKP-B-17_class_A	superfamily	225242	35	258	1.19632e-45	156.441	cl28588	PenP superfamily	 - 	 - 
Q#282 - >OKP-B-17_class_A	specific	433139	54	251	6.41113e-36	127.374	pfam13354	Beta-lactamase2	 - 	cl21491
Q#282 - >OKP-B-17_class_A	non-specific	395092	34	259	7.73636e-21	90.2548	pfam00144	Beta-lactamase	 - 	cl21491
Q#282 - >OKP-B-17_class_A	non-specific	224600	6	157	0.00050454	41.2027	COG1686	DacC	C	cl34335
Q#282 - >OKP-B-17_class_A	superfamily	224600	6	157	0.00050454	41.2027	cl34335	DacC superfamily	C	 - 
Q#283 - >OKP-B-18_class_A	specific	185339	1	284	0	548.3	PRK15442	PRK15442	 - 	cl21491
Q#283 - >OKP-B-18_class_A	superfamily	451269	1	284	0	548.3	cl21491	Transpeptidase superfamily	 - 	 - 
Q#283 - >OKP-B-18_class_A	non-specific	225242	35	267	2.37326e-44	152.975	COG2367	PenP	 - 	cl28588
Q#283 - >OKP-B-18_class_A	superfamily	225242	35	267	2.37326e-44	152.975	cl28588	PenP superfamily	 - 	 - 
Q#283 - >OKP-B-18_class_A	specific	433139	54	251	4.59244e-37	130.456	pfam13354	Beta-lactamase2	 - 	cl21491
Q#283 - >OKP-B-18_class_A	non-specific	395092	34	259	5.43995e-22	93.3364	pfam00144	Beta-lactamase	 - 	cl21491
Q#283 - >OKP-B-18_class_A	non-specific	224600	6	157	0.000747793	40.4323	COG1686	DacC	C	cl34335
Q#283 - >OKP-B-18_class_A	superfamily	224600	6	157	0.000747793	40.4323	cl34335	DacC superfamily	C	 - 
Q#284 - >OKP-B-19_class_A	specific	185339	1	284	0	550.226	PRK15442	PRK15442	 - 	cl21491
Q#284 - >OKP-B-19_class_A	superfamily	451269	1	284	0	550.226	cl21491	Transpeptidase superfamily	 - 	 - 
Q#284 - >OKP-B-19_class_A	non-specific	225242	35	258	8.06977e-46	156.827	COG2367	PenP	 - 	cl28588
Q#284 - >OKP-B-19_class_A	superfamily	225242	35	258	8.06977e-46	156.827	cl28588	PenP superfamily	 - 	 - 
Q#284 - >OKP-B-19_class_A	specific	433139	47	251	9.75476e-38	131.997	pfam13354	Beta-lactamase2	 - 	cl21491
Q#284 - >OKP-B-19_class_A	non-specific	395092	34	259	1.25192e-22	95.2624	pfam00144	Beta-lactamase	 - 	cl21491
Q#284 - >OKP-B-19_class_A	non-specific	224600	6	157	0.00124445	39.6619	COG1686	DacC	C	cl34335
Q#284 - >OKP-B-19_class_A	superfamily	224600	6	157	0.00124445	39.6619	cl34335	DacC superfamily	C	 - 
Q#285 - >OKP-B-20_class_A	specific	185339	1	284	0	550.226	PRK15442	PRK15442	 - 	cl21491
Q#285 - >OKP-B-20_class_A	superfamily	451269	1	284	0	550.226	cl21491	Transpeptidase superfamily	 - 	 - 
Q#285 - >OKP-B-20_class_A	non-specific	225242	31	258	1.46433e-45	156.056	COG2367	PenP	 - 	cl28588
Q#285 - >OKP-B-20_class_A	superfamily	225242	31	258	1.46433e-45	156.056	cl28588	PenP superfamily	 - 	 - 
Q#285 - >OKP-B-20_class_A	specific	433139	54	251	1.52812e-37	131.611	pfam13354	Beta-lactamase2	 - 	cl21491
Q#285 - >OKP-B-20_class_A	non-specific	395092	47	259	2.3141e-22	94.492	pfam00144	Beta-lactamase	 - 	cl21491
Q#285 - >OKP-B-20_class_A	non-specific	224600	6	157	0.00482913	38.1211	COG1686	DacC	C	cl34335
Q#285 - >OKP-B-20_class_A	superfamily	224600	6	157	0.00482913	38.1211	cl34335	DacC superfamily	C	 - 
Q#286 - >OXY1-1_class_A	non-specific	185339	36	281	1.02995e-73	227.429	PRK15442	PRK15442	 - 	cl21491
Q#286 - >OXY1-1_class_A	superfamily	451269	36	281	1.02995e-73	227.429	cl21491	Transpeptidase superfamily	 - 	 - 
Q#286 - >OXY1-1_class_A	non-specific	225242	35	276	1.16303e-43	151.434	COG2367	PenP	 - 	cl28588
Q#286 - >OXY1-1_class_A	superfamily	225242	35	276	1.16303e-43	151.434	cl28588	PenP superfamily	 - 	 - 
Q#286 - >OXY1-1_class_A	specific	433139	63	263	1.4734e-31	116.203	pfam13354	Beta-lactamase2	 - 	cl21491
Q#286 - >OXY1-1_class_A	non-specific	395092	30	285	1.05263e-18	84.4768	pfam00144	Beta-lactamase	 - 	cl21491
Q#286 - >OXY1-1_class_A	non-specific	425939	66	159	0.00782287	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#287 - >OXY1-2_class_A	non-specific	185339	36	281	2.01828e-73	226.658	PRK15442	PRK15442	 - 	cl21491
Q#287 - >OXY1-2_class_A	superfamily	451269	36	281	2.01828e-73	226.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#287 - >OXY1-2_class_A	non-specific	225242	35	276	8.64102e-44	151.819	COG2367	PenP	 - 	cl28588
Q#287 - >OXY1-2_class_A	superfamily	225242	35	276	8.64102e-44	151.819	cl28588	PenP superfamily	 - 	 - 
Q#287 - >OXY1-2_class_A	specific	433139	63	263	4.04607e-32	117.744	pfam13354	Beta-lactamase2	 - 	cl21491
Q#287 - >OXY1-2_class_A	non-specific	395092	30	285	2.18985e-19	86.4028	pfam00144	Beta-lactamase	 - 	cl21491
Q#287 - >OXY1-2_class_A	non-specific	425939	66	159	0.00775296	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#288 - >OXY1-3_class_A	non-specific	185339	36	281	6.37426e-73	225.503	PRK15442	PRK15442	 - 	cl21491
Q#288 - >OXY1-3_class_A	superfamily	451269	36	281	6.37426e-73	225.503	cl21491	Transpeptidase superfamily	 - 	 - 
Q#288 - >OXY1-3_class_A	non-specific	225242	35	276	8.54981e-44	151.819	COG2367	PenP	 - 	cl28588
Q#288 - >OXY1-3_class_A	superfamily	225242	35	276	8.54981e-44	151.819	cl28588	PenP superfamily	 - 	 - 
Q#288 - >OXY1-3_class_A	specific	433139	63	263	1.28391e-31	116.203	pfam13354	Beta-lactamase2	 - 	cl21491
Q#288 - >OXY1-3_class_A	non-specific	395092	30	285	8.81506e-19	84.4768	pfam00144	Beta-lactamase	 - 	cl21491
Q#288 - >OXY1-3_class_A	non-specific	425939	66	159	0.00775296	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#289 - >OXY1-4_class_A	non-specific	185339	35	280	9.84577e-74	227.429	PRK15442	PRK15442	 - 	cl21491
Q#289 - >OXY1-4_class_A	superfamily	451269	35	280	9.84577e-74	227.429	cl21491	Transpeptidase superfamily	 - 	 - 
Q#289 - >OXY1-4_class_A	non-specific	225242	7	275	3.9504e-43	149.893	COG2367	PenP	 - 	cl28588
Q#289 - >OXY1-4_class_A	superfamily	225242	7	275	3.9504e-43	149.893	cl28588	PenP superfamily	 - 	 - 
Q#289 - >OXY1-4_class_A	specific	433139	62	262	1.2401e-31	116.203	pfam13354	Beta-lactamase2	 - 	cl21491
Q#289 - >OXY1-4_class_A	non-specific	395092	29	284	1.43225e-18	84.0916	pfam00144	Beta-lactamase	 - 	cl21491
Q#289 - >OXY1-4_class_A	non-specific	425939	65	158	0.00692036	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#290 - >OXY1-5_class_A	non-specific	185339	36	281	2.01828e-73	226.658	PRK15442	PRK15442	 - 	cl21491
Q#290 - >OXY1-5_class_A	superfamily	451269	36	281	2.01828e-73	226.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#290 - >OXY1-5_class_A	non-specific	225242	35	276	8.64102e-44	151.819	COG2367	PenP	 - 	cl28588
Q#290 - >OXY1-5_class_A	superfamily	225242	35	276	8.64102e-44	151.819	cl28588	PenP superfamily	 - 	 - 
Q#290 - >OXY1-5_class_A	specific	433139	63	263	4.04607e-32	117.744	pfam13354	Beta-lactamase2	 - 	cl21491
Q#290 - >OXY1-5_class_A	non-specific	395092	30	285	2.18985e-19	86.4028	pfam00144	Beta-lactamase	 - 	cl21491
Q#290 - >OXY1-5_class_A	non-specific	425939	66	159	0.00775296	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#291 - >OXY1a_class_A	non-specific	185339	36	281	2.5624e-73	226.658	PRK15442	PRK15442	 - 	cl21491
Q#291 - >OXY1a_class_A	superfamily	451269	36	281	2.5624e-73	226.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#291 - >OXY1a_class_A	non-specific	225242	35	289	4.02426e-44	152.589	COG2367	PenP	 - 	cl28588
Q#291 - >OXY1a_class_A	superfamily	225242	35	289	4.02426e-44	152.589	cl28588	PenP superfamily	 - 	 - 
Q#291 - >OXY1a_class_A	specific	433139	63	258	2.52812e-31	115.433	pfam13354	Beta-lactamase2	 - 	cl21491
Q#291 - >OXY1a_class_A	non-specific	395092	30	252	7.73905e-18	81.7804	pfam00144	Beta-lactamase	 - 	cl21491
Q#291 - >OXY1a_class_A	non-specific	425939	66	159	0.00825573	37.0106	pfam00905	Transpeptidase	C	cl21491
Q#292 - >OXY1-7_class_A	non-specific	185339	36	281	1.02995e-73	227.429	PRK15442	PRK15442	 - 	cl21491
Q#292 - >OXY1-7_class_A	superfamily	451269	36	281	1.02995e-73	227.429	cl21491	Transpeptidase superfamily	 - 	 - 
Q#292 - >OXY1-7_class_A	non-specific	225242	35	276	1.16303e-43	151.434	COG2367	PenP	 - 	cl28588
Q#292 - >OXY1-7_class_A	superfamily	225242	35	276	1.16303e-43	151.434	cl28588	PenP superfamily	 - 	 - 
Q#292 - >OXY1-7_class_A	specific	433139	63	263	1.4734e-31	116.203	pfam13354	Beta-lactamase2	 - 	cl21491
Q#292 - >OXY1-7_class_A	non-specific	395092	30	285	1.05263e-18	84.4768	pfam00144	Beta-lactamase	 - 	cl21491
Q#292 - >OXY1-7_class_A	non-specific	425939	66	159	0.00782287	37.3958	pfam00905	Transpeptidase	C	cl21491
Q#293 - >OXY2-1_class_A	non-specific	185339	35	280	2.0817e-73	226.658	PRK15442	PRK15442	 - 	cl21491
Q#293 - >OXY2-1_class_A	superfamily	451269	35	280	2.0817e-73	226.658	cl21491	Transpeptidase superfamily	 - 	 - 
Q#293 - >OXY2-1_class_A	non-specific	225242	34	275	9.22079e-45	154.13	COG2367	PenP	 - 	cl28588
Q#293 - >OXY2-1_class_A	superfamily	225242	34	275	9.22079e-45	154.13	cl28588	PenP superfamily	 - 	 - 
Q#293 - >OXY2-1_class_A	specific	433139	56	262	8.92845e-34	121.981	pfam13354	Beta-lactamase2	 - 	cl21491
Q#293 - >OXY2-1_class_A	non-specific	395092	43	283	7.40369e-21	90.2548	pfam00144	Beta-lactamase	 - 	cl21491
